Randomizer Version: 4.6.1-HAL
Random Seed: 60654162711980
Settings String: 322AAgEAQHvAfIB9QEEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBgAyAAIAEVBva2Vtb24gQmxhY2sgKFUpYFYfCOPDOIo=

--Randomized Evolutions--
Bulbasaur       -> Ivysaur        
410 Shieldon      |              - |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |TM13 Ice Beam |TM14 Blizzard |              - |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |TM23 Smack Down |TM24 Thunderbolt |TM25 Thunder |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |           - |               - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |              - |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |         - |               - |            - |TM59 Incinerate |         - |               - |              - |           - |             - |               - |           - |             - |               - |TM69 Rock Polish |         - |TM71 Stone Edge |               - |                - |             - |                - |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |TM91 Flash Cannon |              - |               - |TM94 Rock Smash |         - |       - |       - |        - |HM04 Strength |             - |        - |
411 Bastiodon     |              - |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |TM23 Smack Down |TM24 Thunderbolt |TM25 Thunder |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |           - |               - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |              - |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |         - |               - |            - |TM59 Incinerate |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |TM69 Rock Polish |         - |TM71 Stone Edge |               - |                - |             - |                - |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |TM91 Flash Cannon |              - |               - |TM94 Rock Smash |         - |       - |       - |        - |HM04 Strength |             - |        - |
412 Burmy         |              - |               - |            - |             - |        - |         - |        - |           - |             - |                - |             - |         - |            - |            - |              - |                - |           - |              - |               - |             - |               - |             - |              - |               - |           - |              - |          - |       - |           - |               - |               - |               - |           - |               - |                - |               - |             - |              - |             - |              - |           - |          - |                - |        - |           - |         - |             - |         - |                - |            - |               - |               - |               - |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |              - |               - |              - |           - |         - |          - |              - |                - |              - |               - |              - |         - |       - |       - |        - |            - |             - |        - |
413 Wormadam      |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |TM09 Venoshock |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |TM20 Safeguard |TM21 Frustration |TM22 SolarBeam |              - |               - |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |TM53 Energy Ball |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |TM70 Flash |              - |               - |                - |             - |                - |TM76 Struggle Bug |TM77 Psych Up |            - |                - |              - |             - |               - |           - |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |              - |         - |       - |       - |        - |            - |             - |        - |
414 Mothim        |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |TM09 Venoshock |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |TM20 Safeguard |TM21 Frustration |TM22 SolarBeam |              - |               - |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |TM53 Energy Ball |               - |         - |         - |               - |            - |              - |         - |               - |TM62 Acrobatics |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |TM70 Flash |              - |               - |                - |             - |                - |TM76 Struggle Bug |TM77 Psych Up |            - |                - |              - |             - |               - |           - |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |TM89 U-turn |TM90 Substitute |                - |              - |               - |              - |         - |       - |       - |        - |            - |             - |        - |
415 Combee        |              - |               - |            - |             - |        - |         - |        - |           - |             - |                - |             - |         - |            - |            - |              - |                - |           - |              - |               - |             - |               - |             - |              - |               - |           - |              - |          - |       - |           - |               - |               - |               - |           - |               - |                - |               - |             - |              - |             - |              - |           - |          - |                - |        - |           - |         - |             - |         - |                - |            - |               - |               - |               - |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |              - |               - |              - |           - |         - |          - |              - |                - |              - |               - |              - |         - |       - |       - |        - |            - |             - |        - |
416 Vespiquen     |TM01 Hone Claws |               - |            - |             - |        - |TM06 Toxic |        - |           - |TM09 Venoshock |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |              - |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |TM36 Sludge Bomb |             - |              - |             - |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |TM56 Fling |               - |            - |              - |TM60 Quash |               - |TM62 Acrobatics |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |TM70 Flash |              - |               - |                - |             - |                - |TM76 Struggle Bug |            - |            - |                - |              - |TM81 X-Scissor |               - |           - |              - |               - |              - |TM87 Swagger |         - |TM89 U-turn |TM90 Substitute |                - |              - |               - |              - |         - |HM01 Cut |       - |        - |            - |             - |        - |
417 Pachirisu     |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |             - |         - |            - |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |TM49 Echoed Voice |            - |               - |               - |               - |               - |         - |TM56 Fling |TM57 Charge Beam |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |TM70 Flash |              - |TM72 Volt Switch |TM73 Thunder Wave |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |              - |               - |TM86 Grass Knot |TM87 Swagger |         - |TM89 U-turn |TM90 Substitute |                - |              - |               - |              - |         - |HM01 Cut |       - |        - |            - |             - |        - |
418 Buizel        |              - |               - |            - |             - |        - |TM06 Toxic |TM07 Hail |TM08 Bulk Up |             - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |              - |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |              - |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |             - |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |TM49 Echoed Voice |            - |               - |               - |               - |               - |TM55 Scald |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |       - |       - |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Dive |
419 Floatzel      |              - |               - |            - |             - |TM05 Roar |TM06 Toxic |TM07 Hail |TM08 Bulk Up |             - |TM10 Hidden Power |             - |TM12 Taunt |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |              - |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |             - |              - |TM39 Rock Tomb |              - |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |TM49 Echoed Voice |            - |               - |TM52 Focus Blast |               - |               - |TM55 Scald |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |TM66 Payback |             - |TM68 Giga Impact |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |       - |       - |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Dive |
420 Cherubi       |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |              - |               - |TM20 Safeguard |TM21 Frustration |TM22 SolarBeam |              - |               - |           - |              - |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |               - |               - |TM53 Energy Ball |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |TM70 Flash |              - |               - |                - |             - |TM75 Swords Dance |                - |            - |            - |                - |              - |             - |               - |           - |              - |               - |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |              - |         - |       - |       - |        - |            - |             - |        - |
421 Cherrim       |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |               - |TM20 Safeguard |TM21 Frustration |TM22 SolarBeam |              - |               - |           - |              - |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |               - |               - |TM53 Energy Ball |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |TM70 Flash |              - |               - |                - |             - |TM75 Swords Dance |                - |            - |            - |                - |              - |             - |               - |           - |              - |               - |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |              - |         - |       - |       - |        - |            - |             - |        - |
422 Shellos       |              - |               - |            - |             - |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |              - |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |              - |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |               - |               - |               - |               - |TM55 Scald |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |              - |         - |       - |       - |HM03 Surf |            - |             - |HM06 Dive |
423 Gastrodon     |              - |               - |            - |             - |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |           - |TM34 Sludge Wave |                - |TM36 Sludge Bomb |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |               - |               - |               - |               - |TM55 Scald |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |TM70 Flash |TM71 Stone Edge |               - |                - |             - |                - |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |       - |       - |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Dive |
424 Ambipom       |TM01 Hone Claws |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |TM22 SolarBeam |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |TM47 Low Sweep |TM48 Round |                - |            - |               - |               - |               - |               - |         - |TM56 Fling |               - |            - |              - |         - |               - |TM62 Acrobatics |           - |             - |TM65 Shadow Claw |TM66 Payback |TM67 Retaliate |TM68 Giga Impact |               - |         - |              - |               - |TM73 Thunder Wave |             - |                - |                - |            - |            - |                - |              - |             - |               - |TM83 Work Up |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |         - |TM89 U-turn |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |HM01 Cut |       - |        - |HM04 Strength |             - |        - |
425 Drifloon      |              - |               - |            - |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |TM19 Telekinesis |             - |TM21 Frustration |             - |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |         - |TM57 Charge Beam |            - |              - |         - |TM61 Will-O-Wisp |TM62 Acrobatics |TM63 Embargo |TM64 Explosion |               - |TM66 Payback |             - |               - |               - |TM70 Flash |              - |               - |TM73 Thunder Wave |TM74 Gyro Ball |                - |                - |TM77 Psych Up |            - |                - |              - |             - |               - |           - |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |              - |         - |HM01 Cut |       - |        - |            - |             - |        - |
426 Drifblim      |              - |               - |            - |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |TM19 Telekinesis |             - |TM21 Frustration |             - |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |         - |TM57 Charge Beam |            - |              - |         - |TM61 Will-O-Wisp |TM62 Acrobatics |TM63 Embargo |TM64 Explosion |               - |TM66 Payback |             - |TM68 Giga Impact |               - |TM70 Flash |              - |               - |TM73 Thunder Wave |TM74 Gyro Ball |                - |                - |TM77 Psych Up |            - |                - |              - |             - |               - |           - |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |              - |         - |HM01 Cut |HM02 Fly |        - |            - |             - |        - |
427 Buneary       |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |            - |              - |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |TM22 SolarBeam |              - |TM24 Thunderbolt |           - |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |TM56 Fling |TM57 Charge Beam |            - |              - |         - |               - |              - |           - |             - |               - |           - |TM67 Retaliate |               - |               - |         - |              - |               - |TM73 Thunder Wave |             - |                - |                - |            - |            - |                - |              - |             - |               - |TM83 Work Up |              - |               - |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |HM01 Cut |       - |        - |            - |             - |        - |
428 Lopunny       |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |TM22 SolarBeam |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |TM47 Low Sweep |TM48 Round |                - |            - |               - |TM52 Focus Blast |               - |               - |         - |TM56 Fling |TM57 Charge Beam |            - |              - |         - |               - |              - |           - |             - |               - |           - |TM67 Retaliate |TM68 Giga Impact |               - |         - |              - |               - |TM73 Thunder Wave |             - |                - |                - |            - |            - |                - |              - |             - |               - |TM83 Work Up |              - |               - |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |HM01 Cut |       - |        - |HM04 Strength |             - |        - |
429 Mismagius     |              - |               - |            - |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |TM19 Telekinesis |             - |TM21 Frustration |             - |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |TM40 Aerial Ace |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |TM49 Echoed Voice |            - |               - |               - |TM53 Energy Ball |               - |         - |         - |TM57 Charge Beam |            - |              - |         - |TM61 Will-O-Wisp |              - |TM63 Embargo |             - |               - |TM66 Payback |             - |TM68 Giga Impact |               - |TM70 Flash |              - |               - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |            - |                - |              - |             - |               - |           - |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |TM92 Trick Room |               - |              - |         - |       - |       - |        - |            - |             - |        - |
430 Honchkrow     |              - |               - |            - |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |TM40 Aerial Ace |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |         - |               - |            - |TM59 Incinerate |TM60 Quash |               - |              - |TM63 Embargo |             - |               - |TM66 Payback |TM67 Retaliate |TM68 Giga Impact |               - |         - |              - |               - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |            - |                - |              - |             - |               - |           - |              - |TM85 Dream Eater |              - |TM87 Swagger |TM88 Pluck |          - |TM90 Substitute |                - |              - |               - |              - |TM95 Snarl |       - |HM02 Fly |        - |            - |             - |        - |
431 Glameow       |TM01 Hone Claws |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |TM40 Aerial Ace |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |TM49 Echoed Voice |            - |               - |               - |               - |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |TM65 Shadow Claw |TM66 Payback |TM67 Retaliate |               - |               - |TM70 Flash |              - |               - |                - |             - |                - |                - |TM77 Psych Up |            - |                - |              - |             - |               - |TM83 Work Up |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |TM89 U-turn |TM90 Substitute |                - |              - |               - |              - |         - |HM01 Cut |       - |        - |            - |             - |        - |
432 Purugly       |TM01 Hone Claws |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |TM40 Aerial Ace |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |TM49 Echoed Voice |            - |               - |               - |               - |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |TM65 Shadow Claw |TM66 Payback |TM67 Retaliate |TM68 Giga Impact |               - |TM70 Flash |              - |               - |                - |             - |                - |                - |TM77 Psych Up |TM78 Bulldoze |                - |              - |             - |               - |TM83 Work Up |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |TM89 U-turn |TM90 Substitute |                - |              - |               - |              - |         - |HM01 Cut |       - |        - |            - |             - |        - |
433 Chingling     |              - |               - |TM03 Psyshock |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |TM19 Telekinesis |TM20 Safeguard |TM21 Frustration |             - |              - |               - |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |               - |                - |               - |             - |              - |             - |              - |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |TM49 Echoed Voice |            - |               - |               - |               - |               - |         - |         - |TM57 Charge Beam |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |TM70 Flash |              - |               - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |            - |                - |              - |             - |               - |           - |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |TM92 Trick Room |               - |              - |         - |       - |       - |        - |            - |             - |        - |
434 Stunky        |TM01 Hone Claws |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |TM09 Venoshock |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |TM35 Flamethrower |TM36 Sludge Bomb |             - |TM38 Fire Blast |             - |              - |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |         - |               - |            - |TM59 Incinerate |         - |               - |              - |           - |TM64 Explosion |TM65 Shadow Claw |TM66 Payback |             - |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |TM95 Snarl |HM01 Cut |       - |        - |            - |             - |        - |
435 Skuntank      |TM01 Hone Claws |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |TM09 Venoshock |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |TM35 Flamethrower |TM36 Sludge Bomb |             - |TM38 Fire Blast |             - |              - |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |         - |               - |            - |TM59 Incinerate |         - |               - |              - |           - |TM64 Explosion |TM65 Shadow Claw |TM66 Payback |             - |TM68 Giga Impact |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |TM84 Poison Jab |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |TM95 Snarl |HM01 Cut |       - |        - |HM04 Strength |             - |        - |
436 Bronzor       |              - |               - |TM03 Psyshock |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |TM19 Telekinesis |TM20 Safeguard |TM21 Frustration |TM22 SolarBeam |              - |               - |           - |TM26 Earthquake |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |               - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |           - |         - |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |         - |TM57 Charge Beam |            - |              - |         - |               - |              - |           - |             - |               - |TM66 Payback |             - |               - |TM69 Rock Polish |TM70 Flash |              - |               - |                - |TM74 Gyro Ball |                - |                - |TM77 Psych Up |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |           - |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |TM91 Flash Cannon |TM92 Trick Room |               - |              - |         - |       - |       - |        - |            - |             - |        - |
