Randomizer Version: 4.6.1-HAL
Random Seed: 203381057898051
Settings String: 322AAgEAQGYAJsAngAEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBQAyAAIAFVBva2Vtb24gSGVhcnRHb2xkIChVKYdhIXnjwziK

--Randomized Evolutions--
BULBASAUR       -> IVYSAUR        
312 MINUN         |               - |               - |               - |             - |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |             - |         - |            - |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |TM23 Iron Tail |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |TM34 Shock Wave |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |               - |               - |               - |         - |TM56 Fling |TM57 Charge Beam |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |           - |           - |               - |               - |TM70 Flash |              - |             - |TM73 Thunder Wave |             - |                - |                - |            - |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |        - |            - |             - |              - |             - |              - |
313 VOLBEAT       |TM01 Focus Punch |               - |TM03 Water Pulse |             - |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |TM19 Giga Drain |             - |TM21 Frustration |TM22 SolarBeam |             - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |           - |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |           - |TM34 Shock Wave |                - |               - |             - |              - |             - |TM40 Aerial Ace |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |              - |          - |            - |TM51 Roost |               - |               - |               - |         - |TM56 Fling |TM57 Charge Beam |TM58 Endure |                - |               - |               - |TM62 Silver Wind |           - |             - |               - |           - |           - |               - |               - |TM70 Flash |              - |             - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |TM89 U-turn |TM90 Substitute |                - |              - |       - |       - |        - |            - |             - |              - |             - |              - |
314 ILLUMISE      |TM01 Focus Punch |               - |TM03 Water Pulse |             - |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |TM19 Giga Drain |             - |TM21 Frustration |TM22 SolarBeam |             - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |           - |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |           - |TM34 Shock Wave |                - |               - |             - |              - |             - |TM40 Aerial Ace |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |              - |          - |            - |TM51 Roost |               - |               - |               - |         - |TM56 Fling |TM57 Charge Beam |TM58 Endure |                - |               - |               - |TM62 Silver Wind |           - |             - |               - |           - |           - |               - |               - |TM70 Flash |              - |             - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |TM89 U-turn |TM90 Substitute |                - |              - |       - |       - |        - |            - |             - |              - |             - |              - |
315 ROSELIA       |               - |               - |               - |             - |        - |TM06 Toxic |        - |           - |TM09 Bullet Seed |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |TM19 Giga Drain |             - |TM21 Frustration |TM22 SolarBeam |             - |               - |           - |              - |TM27 Return |       - |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |              - |                - |TM36 Sludge Bomb |             - |              - |             - |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |               - |TM53 Energy Ball |               - |         - |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |           - |           - |               - |               - |TM70 Flash |              - |             - |                - |             - |TM75 Swords Dance |                - |TM77 Psych Up |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |TM84 Poison Jab |               - |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |HM01 Cut |       - |        - |            - |             - |              - |             - |              - |
316 GULPIN        |               - |               - |TM03 Water Pulse |             - |        - |TM06 Toxic |        - |           - |TM09 Bullet Seed |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |            - |              - |                - |TM17 Protect |TM18 Rain Dance |TM19 Giga Drain |             - |TM21 Frustration |TM22 SolarBeam |             - |               - |           - |              - |TM27 Return |       - |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |TM34 Shock Wave |                - |TM36 Sludge Bomb |             - |              - |             - |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |TM49 Snatch |            - |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |TM64 Explosion |               - |           - |           - |               - |               - |         - |              - |             - |                - |             - |                - |                - |            - |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |        - |HM04 Strength |             - |HM06 Rock Smash |             - |              - |
317 SWALOT        |               - |               - |TM03 Water Pulse |             - |        - |TM06 Toxic |        - |           - |TM09 Bullet Seed |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |TM19 Giga Drain |             - |TM21 Frustration |TM22 SolarBeam |             - |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |TM34 Shock Wave |                - |TM36 Sludge Bomb |             - |              - |             - |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |TM49 Snatch |            - |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |TM64 Explosion |               - |           - |           - |TM68 Giga Impact |               - |         - |              - |             - |                - |             - |                - |                - |            - |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |        - |HM04 Strength |             - |HM06 Rock Smash |             - |              - |
318 CARVANHA      |               - |               - |TM03 Water Pulse |             - |        - |TM06 Toxic |TM07 Hail |           - |               - |TM10 Hidden Power |             - |TM12 Taunt |TM13 Ice Beam |TM14 Blizzard |              - |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |             - |               - |           - |              - |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |              - |                - |               - |             - |              - |             - |              - |TM41 Torment |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |              - |          - |            - |         - |               - |               - |               - |TM55 Brine |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |TM66 Payback |           - |               - |               - |         - |              - |             - |                - |             - |                - |                - |            - |TM78 Captivate |TM79 Dark Pulse |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |HM03 Surf |            - |HM05 Whirlpool |              - |HM07 Waterfall |              - |
319 SHARPEDO      |               - |               - |TM03 Water Pulse |             - |TM05 Roar |TM06 Toxic |TM07 Hail |           - |               - |TM10 Hidden Power |             - |TM12 Taunt |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |             - |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |              - |                - |               - |             - |              - |TM39 Rock Tomb |              - |TM41 Torment |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |              - |          - |            - |         - |               - |               - |               - |TM55 Brine |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |TM66 Payback |           - |TM68 Giga Impact |               - |         - |              - |TM72 Avalanche |                - |             - |                - |                - |            - |TM78 Captivate |TM79 Dark Pulse |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |TM84 Poison Jab |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |HM03 Surf |HM04 Strength |HM05 Whirlpool |HM06 Rock Smash |HM07 Waterfall |              - |
320 WAILMER       |               - |               - |TM03 Water Pulse |             - |TM05 Roar |TM06 Toxic |TM07 Hail |           - |               - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |              - |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |             - |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |              - |                - |               - |             - |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |               - |               - |               - |TM55 Brine |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |           - |           - |               - |               - |         - |              - |TM72 Avalanche |                - |             - |                - |                - |            - |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |HM03 Surf |HM04 Strength |HM05 Whirlpool |HM06 Rock Smash |HM07 Waterfall |              - |
321 WAILORD       |               - |               - |TM03 Water Pulse |             - |TM05 Roar |TM06 Toxic |TM07 Hail |           - |               - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |             - |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |              - |                - |               - |             - |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |               - |               - |               - |TM55 Brine |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |           - |           - |TM68 Giga Impact |               - |         - |              - |TM72 Avalanche |                - |             - |                - |                - |            - |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |HM03 Surf |HM04 Strength |HM05 Whirlpool |HM06 Rock Smash |HM07 Waterfall |              - |
322 NUMEL         |               - |               - |               - |             - |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |              - |              - |             - |TM21 Frustration |             - |             - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |           - |              - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |TM50 Overheat |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |TM61 Will-O-Wisp |               - |           - |             - |               - |           - |           - |               - |               - |         - |              - |             - |                - |             - |                - |TM76 Stealth Rock |            - |TM78 Captivate |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |        - |HM04 Strength |             - |HM06 Rock Smash |             - |              - |
323 CAMERUPT      |               - |               - |               - |             - |TM05 Roar |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |              - |             - |TM21 Frustration |TM22 SolarBeam |             - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |           - |              - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |TM50 Overheat |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |TM61 Will-O-Wisp |               - |           - |TM64 Explosion |               - |           - |           - |TM68 Giga Impact |TM69 Rock Polish |         - |TM71 Stone Edge |             - |                - |             - |                - |TM76 Stealth Rock |            - |TM78 Captivate |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |TM91 Flash Cannon |              - |       - |       - |        - |HM04 Strength |             - |HM06 Rock Smash |             - |              - |
324 TORKOAL       |               - |               - |               - |             - |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |              - |             - |TM21 Frustration |TM22 SolarBeam |TM23 Iron Tail |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |              - |TM35 Flamethrower |TM36 Sludge Bomb |             - |TM38 Fire Blast |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |TM50 Overheat |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |TM61 Will-O-Wisp |               - |           - |TM64 Explosion |               - |           - |           - |TM68 Giga Impact |               - |         - |TM71 Stone Edge |             - |                - |TM74 Gyro Ball |                - |TM76 Stealth Rock |            - |TM78 Captivate |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |        - |HM04 Strength |             - |HM06 Rock Smash |             - |              - |
325 SPOINK        |               - |               - |               - |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |TM23 Iron Tail |               - |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |TM34 Shock Wave |                - |               - |             - |              - |             - |              - |TM41 Torment |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |TM48 Skill Swap |TM49 Snatch |            - |         - |               - |               - |               - |         - |         - |TM57 Charge Beam |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |TM66 Payback |TM67 Recycle |               - |               - |TM70 Flash |              - |             - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |TM92 Trick Room |       - |       - |        - |            - |             - |              - |             - |              - |
326 GRUMPIG       |TM01 Focus Punch |               - |               - |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |TM23 Iron Tail |               - |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |TM33 Reflect |TM34 Shock Wave |                - |               - |             - |              - |             - |              - |TM41 Torment |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |TM48 Skill Swap |TM49 Snatch |            - |         - |TM52 Focus Blast |TM53 Energy Ball |               - |         - |TM56 Fling |TM57 Charge Beam |TM58 Endure |                - |TM60 Drain Punch |               - |               - |           - |             - |               - |TM66 Payback |TM67 Recycle |TM68 Giga Impact |               - |TM70 Flash |              - |             - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |TM92 Trick Room |       - |       - |        - |            - |             - |              - |             - |              - |
327 SPINDA        |TM01 Focus Punch |               - |TM03 Water Pulse |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |              - |TM20 Safeguard |TM21 Frustration |             - |             - |               - |           - |              - |TM27 Return |TM28 Dig |TM29 Psychic |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |           - |TM34 Shock Wave |                - |               - |             - |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |TM48 Skill Swap |TM49 Snatch |            - |         - |               - |               - |               - |         - |TM56 Fling |               - |TM58 Endure |                - |TM60 Drain Punch |               - |               - |           - |             - |               - |           - |TM67 Recycle |               - |               - |TM70 Flash |              - |             - |                - |             - |                - |                - |TM77 Psych Up |TM78 Captivate |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |TM92 Trick Room |       - |       - |        - |HM04 Strength |             - |HM06 Rock Smash |             - |              - |
328 TRAPINCH      |               - |               - |               - |             - |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |TM19 Giga Drain |             - |TM21 Frustration |TM22 SolarBeam |             - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |           - |              - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |           - |           - |               - |               - |         - |              - |             - |                - |             - |                - |                - |            - |TM78 Captivate |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |        - |HM04 Strength |             - |HM06 Rock Smash |             - |              - |
329 VIBRAVA       |               - |               - |               - |             - |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |TM19 Giga Drain |             - |TM21 Frustration |TM22 SolarBeam |             - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |           - |              - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |TM47 Steel Wing |              - |          - |            - |TM51 Roost |               - |               - |               - |         - |         - |               - |TM58 Endure |TM59 Dragon Pulse |               - |               - |TM62 Silver Wind |           - |             - |               - |           - |           - |               - |               - |         - |              - |             - |                - |             - |                - |                - |            - |TM78 Captivate |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |TM89 U-turn |TM90 Substitute |                - |              - |       - |HM02 Fly |        - |HM04 Strength |             - |HM06 Rock Smash |             - |              - |
330 FLYGON        |               - |TM02 Dragon Claw |               - |             - |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |TM19 Giga Drain |             - |TM21 Frustration |TM22 SolarBeam |TM23 Iron Tail |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |           - |              - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |TM47 Steel Wing |              - |          - |            - |TM51 Roost |               - |               - |               - |         - |         - |               - |TM58 Endure |TM59 Dragon Pulse |               - |               - |TM62 Silver Wind |           - |             - |               - |           - |           - |TM68 Giga Impact |               - |         - |TM71 Stone Edge |             - |                - |             - |                - |                - |            - |TM78 Captivate |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |TM89 U-turn |TM90 Substitute |                - |              - |       - |HM02 Fly |        - |HM04 Strength |             - |HM06 Rock Smash |             - |              - |
331 CACNEA        |TM01 Focus Punch |               - |               - |             - |        - |TM06 Toxic |        - |           - |TM09 Bullet Seed |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |              - |TM19 Giga Drain |             - |TM21 Frustration |TM22 SolarBeam |             - |               - |           - |              - |TM27 Return |       - |           - |               - |TM31 Brick Break |TM32 Double Team |           - |              - |                - |               - |TM37 Sandstorm |              - |             - |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |               - |TM53 Energy Ball |               - |         - |TM56 Fling |               - |TM58 Endure |                - |TM60 Drain Punch |               - |               - |           - |             - |               - |TM66 Payback |           - |               - |               - |TM70 Flash |              - |             - |                - |             - |TM75 Swords Dance |                - |            - |TM78 Captivate |TM79 Dark Pulse |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |TM84 Poison Jab |               - |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |HM01 Cut |       - |        - |            - |             - |              - |             - |              - |
332 CACTURNE      |TM01 Focus Punch |               - |               - |             - |        - |TM06 Toxic |        - |           - |TM09 Bullet Seed |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |TM19 Giga Drain |             - |TM21 Frustration |TM22 SolarBeam |             - |               - |           - |              - |TM27 Return |       - |           - |               - |TM31 Brick Break |TM32 Double Team |           - |              - |                - |               - |TM37 Sandstorm |              - |             - |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |TM52 Focus Blast |TM53 Energy Ball |               - |         - |TM56 Fling |               - |TM58 Endure |                - |TM60 Drain Punch |               - |               - |TM63 Embargo |             - |               - |TM66 Payback |           - |TM68 Giga Impact |               - |TM70 Flash |              - |             - |                - |             - |TM75 Swords Dance |                - |            - |TM78 Captivate |TM79 Dark Pulse |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |TM84 Poison Jab |               - |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |HM01 Cut |       - |        - |HM04 Strength |             - |              - |             - |              - |
333 SWABLU        |               - |               - |               - |             - |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |            - |              - |                - |TM17 Protect |TM18 Rain Dance |              - |TM20 Safeguard |TM21 Frustration |TM22 SolarBeam |             - |               - |           - |              - |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |              - |                - |               - |             - |              - |             - |TM40 Aerial Ace |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |TM47 Steel Wing |              - |          - |            - |TM51 Roost |               - |               - |               - |         - |         - |               - |TM58 Endure |TM59 Dragon Pulse |               - |               - |               - |           - |             - |               - |           - |           - |               - |               - |         - |              - |             - |                - |             - |                - |                - |TM77 Psych Up |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |              - |TM87 Swagger |TM88 Pluck |          - |TM90 Substitute |                - |              - |       - |HM02 Fly |        - |            - |             - |              - |             - |              - |
334 ALTARIA       |               - |TM02 Dragon Claw |               - |             - |TM05 Roar |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |              - |TM20 Safeguard |TM21 Frustration |TM22 SolarBeam |TM23 Iron Tail |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |              - |TM35 Flamethrower |               - |             - |TM38 Fire Blast |             - |TM40 Aerial Ace |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |TM47 Steel Wing |              - |          - |            - |TM51 Roost |               - |               - |               - |         - |         - |               - |TM58 Endure |TM59 Dragon Pulse |               - |               - |               - |           - |             - |               - |           - |           - |TM68 Giga Impact |               - |         - |              - |             - |                - |             - |                - |                - |TM77 Psych Up |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |              - |TM87 Swagger |TM88 Pluck |          - |TM90 Substitute |                - |              - |       - |HM02 Fly |        - |            - |             - |HM06 Rock Smash |             - |              - |
335 ZANGOOSE      |TM01 Focus Punch |               - |TM03 Water Pulse |             - |TM05 Roar |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |TM13 Ice Beam |TM14 Blizzard |              - |                - |TM17 Protect |TM18 Rain Dance |TM19 Giga Drain |             - |TM21 Frustration |TM22 SolarBeam |TM23 Iron Tail |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |           - |TM34 Shock Wave |TM35 Flamethrower |               - |             - |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |              - |          - |            - |         - |TM52 Focus Blast |               - |TM54 False Swipe |         - |TM56 Fling |               - |TM58 Endure |                - |               - |               - |               - |TM63 Embargo |             - |TM65 Shadow Claw |TM66 Payback |           - |               - |               - |         - |              - |             - |                - |             - |TM75 Swords Dance |                - |            - |TM78 Captivate |              - |TM80 Rock Slide |TM81 X-Scissor |TM82 Sleep Talk |TM83 Natural Gift |TM84 Poison Jab |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |        - |HM04 Strength |             - |HM06 Rock Smash |             - |HM08 Rock Climb |
336 SEVIPER       |               - |               - |               - |             - |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |TM19 Giga Drain |             - |TM21 Frustration |             - |TM23 Iron Tail |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |           - |              - |TM35 Flamethrower |TM36 Sludge Bomb |             - |              - |             - |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |              - |TM49 Snatch |            - |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |TM66 Payback |           - |               - |               - |         - |              - |             - |                - |             - |                - |                - |            - |TM78 Captivate |TM79 Dark Pulse |              - |TM81 X-Scissor |TM82 Sleep Talk |TM83 Natural Gift |TM84 Poison Jab |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |        - |HM04 Strength |             - |HM06 Rock Smash |             - |              - |
