Randomizer Version: 4.6.1-HAL
Random Seed: 232783720110429
Settings String: 322AAgEAQH8AP8AAgEEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIHBwAyAAIAElBva2Vtb24gT21lZ2EgUnVieapVMxrjwziK

--Randomized Evolutions--
Bulbasaur       -> Ivysaur        
330 Flygon           |TM01 Hone Claws |TM02 Dragon Claw |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |TM19 Roost |             - |TM21 Frustration |TM22 Solar Beam |              - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |           - |               - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |TM51 Steel Wing |               - |               - |               - |         - |         - |               - |            - |TM59 Incinerate |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |         - |TM71 Stone Edge |               - |                - |             - |                - |TM76 Struggle Bug |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |TM82 Dragon Tail |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |TM89 U-turn |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |                - |              - |TM98 Power-Up Punch |                  - |TM100 Confide |       - |HM02 Fly |        - |HM04 Strength |             - |HM06 Rock Smash |        - |
331 Cacnea           |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |TM09 Venoshock |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |              - |         - |             - |TM21 Frustration |TM22 Solar Beam |              - |               - |           - |              - |TM27 Return |       - |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |TM37 Sandstorm |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |               - |TM53 Energy Ball |               - |         - |TM56 Fling |               - |            - |              - |         - |               - |              - |           - |             - |               - |TM66 Payback |             - |               - |               - |TM70 Flash |              - |               - |                - |             - |TM75 Swords Dance |                - |            - |            - |                - |              - |             - |               - |               - |TM84 Poison Jab |               - |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |TM96 Nature Power |TM97 Dark Pulse |TM98 Power-Up Punch |                  - |TM100 Confide |HM01 Cut |       - |        - |            - |             - |              - |        - |
332 Cacturne         |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |TM09 Venoshock |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |         - |             - |TM21 Frustration |TM22 Solar Beam |              - |               - |           - |              - |TM27 Return |       - |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |TM37 Sandstorm |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |TM52 Focus Blast |TM53 Energy Ball |               - |         - |TM56 Fling |               - |            - |              - |         - |               - |              - |TM63 Embargo |             - |               - |TM66 Payback |TM67 Retaliate |TM68 Giga Impact |               - |TM70 Flash |              - |               - |                - |             - |TM75 Swords Dance |                - |            - |            - |                - |              - |             - |               - |               - |TM84 Poison Jab |               - |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |TM96 Nature Power |TM97 Dark Pulse |TM98 Power-Up Punch |                  - |TM100 Confide |HM01 Cut |       - |        - |HM04 Strength |             - |              - |        - |
333 Swablu           |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |            - |              - |                - |TM17 Protect |TM18 Rain Dance |TM19 Roost |TM20 Safeguard |TM21 Frustration |TM22 Solar Beam |              - |               - |           - |              - |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |TM49 Echoed Voice |            - |TM51 Steel Wing |               - |               - |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |         - |              - |               - |                - |             - |                - |                - |TM77 Psych Up |            - |                - |              - |             - |               - |               - |              - |TM85 Dream Eater |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |                - |              - |                  - |TM99 Dazzling Gleam |TM100 Confide |       - |HM02 Fly |        - |            - |             - |              - |        - |
334 Altaria          |TM01 Hone Claws |TM02 Dragon Claw |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |TM19 Roost |TM20 Safeguard |TM21 Frustration |TM22 Solar Beam |              - |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |TM35 Flamethrower |               - |             - |TM38 Fire Blast |             - |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |TM49 Echoed Voice |            - |TM51 Steel Wing |               - |               - |               - |         - |         - |               - |            - |TM59 Incinerate |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |         - |              - |               - |                - |             - |                - |                - |TM77 Psych Up |TM78 Bulldoze |                - |              - |             - |               - |               - |              - |TM85 Dream Eater |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |                - |              - |                  - |TM99 Dazzling Gleam |TM100 Confide |       - |HM02 Fly |        - |            - |             - |HM06 Rock Smash |        - |
335 Zangoose         |TM01 Hone Claws |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |TM13 Ice Beam |TM14 Blizzard |              - |                - |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |TM22 Solar Beam |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |           - |               - |TM35 Flamethrower |               - |             - |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |              - |TM52 Focus Blast |               - |TM54 False Swipe |         - |TM56 Fling |               - |            - |TM59 Incinerate |         - |               - |              - |TM63 Embargo |             - |TM65 Shadow Claw |TM66 Payback |TM67 Retaliate |               - |               - |         - |              - |               - |                - |             - |TM75 Swords Dance |                - |            - |            - |                - |TM80 Rock Slide |TM81 X-Scissor |               - |               - |TM84 Poison Jab |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |                - |              - |TM98 Power-Up Punch |                  - |TM100 Confide |       - |       - |        - |HM04 Strength |             - |HM06 Rock Smash |        - |
336 Seviper          |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |TM09 Venoshock |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |              - |              - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |           - |TM34 Sludge Wave |TM35 Flamethrower |TM36 Sludge Bomb |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |              - |               - |               - |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |TM66 Payback |TM67 Retaliate |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |TM78 Bulldoze |                - |              - |TM81 X-Scissor |TM82 Dragon Tail |TM83 Infestation |TM84 Poison Jab |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |                - |TM97 Dark Pulse |                  - |                  - |TM100 Confide |       - |       - |        - |HM04 Strength |             - |HM06 Rock Smash |        - |
337 Lunatone         |              - |               - |TM03 Psyshock |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |         - |TM20 Safeguard |TM21 Frustration |              - |TM23 Smack Down |               - |           - |TM26 Earthquake |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |               - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |           - |         - |             - |TM48 Round |                - |            - |              - |               - |               - |               - |         - |         - |TM57 Charge Beam |            - |              - |         - |               - |TM62 Acrobatics |TM63 Embargo |TM64 Explosion |               - |           - |             - |TM68 Giga Impact |TM69 Rock Polish |TM70 Flash |TM71 Stone Edge |               - |                - |TM74 Gyro Ball |                - |                - |TM77 Psych Up |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |               - |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |TM92 Trick Room |               - |TM94 Secret Power |         - |                - |              - |                  - |                  - |TM100 Confide |       - |       - |        - |            - |             - |              - |        - |
338 Solrock          |              - |               - |TM03 Psyshock |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |              - |         - |TM20 Safeguard |TM21 Frustration |TM22 Solar Beam |TM23 Smack Down |               - |           - |TM26 Earthquake |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |               - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |           - |         - |             - |TM48 Round |                - |TM50 Overheat |              - |               - |               - |               - |         - |         - |TM57 Charge Beam |            - |TM59 Incinerate |         - |TM61 Will-O-Wisp |TM62 Acrobatics |TM63 Embargo |TM64 Explosion |               - |           - |             - |TM68 Giga Impact |TM69 Rock Polish |TM70 Flash |TM71 Stone Edge |               - |                - |TM74 Gyro Ball |                - |                - |TM77 Psych Up |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |               - |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |TM92 Trick Room |               - |TM94 Secret Power |         - |                - |              - |                  - |                  - |TM100 Confide |       - |       - |        - |            - |             - |              - |        - |
339 Barboach         |              - |               - |            - |             - |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |              - |                - |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |              - |              - |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |               - |               - |               - |TM55 Scald |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |TM78 Bulldoze |                - |              - |             - |               - |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |                - |              - |                  - |                  - |TM100 Confide |       - |       - |HM03 Surf |            - |HM05 Waterfall |              - |HM07 Dive |
340 Whiscash         |              - |               - |            - |             - |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |              - |              - |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |               - |               - |               - |TM55 Scald |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |         - |TM71 Stone Edge |               - |                - |             - |                - |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |                - |              - |                  - |                  - |TM100 Confide |       - |       - |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
341 Corphish         |TM01 Hone Claws |               - |            - |             - |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |             - |TM12 Taunt |TM13 Ice Beam |TM14 Blizzard |              - |                - |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |              - |              - |               - |           - |              - |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |                - |TM36 Sludge Bomb |             - |              - |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |               - |               - |TM54 False Swipe |TM55 Scald |TM56 Fling |               - |            - |              - |         - |               - |              - |           - |             - |               - |TM66 Payback |             - |               - |               - |         - |              - |               - |                - |             - |TM75 Swords Dance |                - |            - |            - |                - |TM80 Rock Slide |TM81 X-Scissor |               - |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |                - |              - |                  - |                  - |TM100 Confide |HM01 Cut |       - |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |        - |
342 Crawdaunt        |TM01 Hone Claws |               - |            - |             - |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |             - |TM12 Taunt |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |              - |              - |               - |           - |              - |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |TM34 Sludge Wave |                - |TM36 Sludge Bomb |             - |              - |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |               - |               - |TM54 False Swipe |TM55 Scald |TM56 Fling |               - |            - |              - |         - |               - |              - |           - |             - |               - |TM66 Payback |TM67 Retaliate |TM68 Giga Impact |               - |         - |              - |               - |                - |             - |TM75 Swords Dance |                - |            - |            - |                - |TM80 Rock Slide |TM81 X-Scissor |               - |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |TM95 Snarl |TM96 Nature Power |TM97 Dark Pulse |                  - |                  - |TM100 Confide |HM01 Cut |       - |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
343 Baltoy           |              - |               - |TM03 Psyshock |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |         - |TM20 Safeguard |TM21 Frustration |TM22 Solar Beam |TM23 Smack Down |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |               - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |           - |         - |             - |TM48 Round |                - |            - |              - |               - |               - |               - |         - |         - |TM57 Charge Beam |            - |              - |         - |               - |              - |           - |TM64 Explosion |               - |           - |             - |               - |TM69 Rock Polish |TM70 Flash |              - |               - |                - |TM74 Gyro Ball |                - |                - |TM77 Psych Up |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |               - |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |TM92 Trick Room |               - |TM94 Secret Power |         - |                - |              - |                  - |TM99 Dazzling Gleam |TM100 Confide |       - |       - |        - |            - |             - |              - |        - |
344 Claydol          |              - |               - |TM03 Psyshock |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |            - |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |         - |TM20 Safeguard |TM21 Frustration |TM22 Solar Beam |TM23 Smack Down |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |               - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |           - |         - |             - |TM48 Round |                - |            - |              - |               - |               - |               - |         - |         - |TM57 Charge Beam |            - |              - |         - |               - |              - |           - |TM64 Explosion |               - |           - |             - |TM68 Giga Impact |TM69 Rock Polish |TM70 Flash |TM71 Stone Edge |               - |                - |TM74 Gyro Ball |                - |                - |TM77 Psych Up |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |               - |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |TM92 Trick Room |               - |TM94 Secret Power |         - |                - |              - |                  - |TM99 Dazzling Gleam |TM100 Confide |       - |       - |        - |HM04 Strength |             - |HM06 Rock Smash |        - |
345 Lileep           |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |              - |         - |             - |TM21 Frustration |TM22 Solar Beam |TM23 Smack Down |               - |           - |              - |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |TM36 Sludge Bomb |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |               - |TM53 Energy Ball |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |TM69 Rock Polish |TM70 Flash |              - |               - |                - |             - |TM75 Swords Dance |                - |            - |            - |                - |TM80 Rock Slide |             - |               - |TM83 Infestation |              - |               - |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |                - |              - |                  - |                  - |TM100 Confide |       - |       - |        - |            - |             - |              - |        - |
346 Cradily          |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |         - |             - |TM21 Frustration |TM22 Solar Beam |TM23 Smack Down |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |TM34 Sludge Wave |                - |TM36 Sludge Bomb |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |               - |TM53 Energy Ball |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |TM69 Rock Polish |TM70 Flash |TM71 Stone Edge |               - |                - |             - |TM75 Swords Dance |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |TM83 Infestation |              - |               - |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |                - |              - |                  - |                  - |TM100 Confide |       - |       - |        - |HM04 Strength |             - |HM06 Rock Smash |        - |
347 Anorith          |TM01 Hone Claws |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |              - |         - |             - |TM21 Frustration |              - |TM23 Smack Down |               - |           - |              - |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |               - |               - |TM54 False Swipe |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |TM69 Rock Polish |         - |              - |               - |                - |             - |TM75 Swords Dance |TM76 Struggle Bug |            - |            - |                - |TM80 Rock Slide |TM81 X-Scissor |               - |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |                - |              - |                  - |                  - |TM100 Confide |HM01 Cut |       - |        - |            - |             - |HM06 Rock Smash |        - |
348 Armaldo          |TM01 Hone Claws |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |         - |             - |TM21 Frustration |              - |TM23 Smack Down |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |               - |               - |TM54 False Swipe |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |TM69 Rock Polish |         - |TM71 Stone Edge |               - |                - |             - |TM75 Swords Dance |TM76 Struggle Bug |            - |TM78 Bulldoze |                - |TM80 Rock Slide |TM81 X-Scissor |               - |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |TM91 Flash Cannon |              - |               - |TM94 Secret Power |         - |                - |              - |                  - |                  - |TM100 Confide |HM01 Cut |       - |        - |HM04 Strength |             - |HM06 Rock Smash |        - |
349 Feebas           |              - |               - |            - |             - |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |              - |              - |               - |           - |              - |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |               - |               - |               - |TM55 Scald |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |              - |             - |               - |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |                - |              - |                  - |                  - |TM100 Confide |       - |       - |HM03 Surf |            - |HM05 Waterfall |              - |HM07 Dive |
350 Milotic          |              - |               - |            - |             - |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |         - |TM20 Safeguard |TM21 Frustration |              - |              - |               - |           - |              - |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |              - |               - |               - |               - |TM55 Scald |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |         - |              - |               - |                - |             - |                - |                - |TM77 Psych Up |TM78 Bulldoze |                - |              - |             - |TM82 Dragon Tail |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |                - |              - |                  - |                  - |TM100 Confide |       - |       - |HM03 Surf |            - |HM05 Waterfall |              - |HM07 Dive |
351 Castform         |              - |               - |            - |             - |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |TM14 Blizzard |              - |                - |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |TM22 Solar Beam |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |              - |               - |TM53 Energy Ball |               - |TM55 Scald |         - |               - |            - |TM59 Incinerate |         - |               - |              - |           - |             - |               - |           - |TM67 Retaliate |               - |               - |TM70 Flash |              - |               - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |            - |                - |              - |             - |               - |               - |              - |               - |              - |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |              - |               - |TM94 Secret Power |         - |                - |              - |                  - |                  - |TM100 Confide |       - |       - |        - |            - |             - |              - |        - |
352 Kecleon          |TM01 Hone Claws |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |TM14 Blizzard |              - |                - |TM17 Protect |TM18 Rain Dance |         - |             - |TM21 Frustration |TM22 Solar Beam |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |           - |               - |TM35 Flamethrower |               - |             - |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |              - |               - |               - |               - |         - |TM56 Fling |TM57 Charge Beam |            - |TM59 Incinerate |         - |               - |              - |           - |             - |TM65 Shadow Claw |           - |TM67 Retaliate |               - |               - |TM70 Flash |              - |               - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |            - |                - |TM80 Rock Slide |             - |               - |               - |              - |               - |TM86 Grass Knot |TM87 Swagger |TM88 Sleep Talk |          - |TM90 Substitute |                - |TM92 Trick Room |               - |TM94 Secret Power |         - |                - |              - |TM98 Power-Up Punch |                  - |TM100 Confide |HM01 Cut |       - |        - |HM04 Strength |             - |HM06 Rock Smash |        - |
