Randomizer Version: 4.6.1-HAL
Random Seed: 175071936159280
Settings String: 322AAgEAQHvAfIB9QEEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBgAyAAIAE1Bva2Vtb24gV2hpdGUgMiAoVSl3GC6b48M4ig==

--Randomized Evolutions--
Bulbasaur       -> Ivysaur        
214 Heracross     |              - |               - |            - |             - |        - |TM06 Toxic |        - |TM08 Bulk Up |TM09 Venoshock |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |TM23 Smack Down |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |             - |              - |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |TM52 Focus Blast |               - |TM54 False Swipe |         - |TM56 Fling |               - |            - |              - |         - |               - |              - |           - |             - |TM65 Shadow Claw |           - |TM67 Retaliate |TM68 Giga Impact |               - |         - |TM71 Stone Edge |               - |                - |             - |TM75 Swords Dance |TM76 Struggle Bug |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |TM83 Work Up |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |HM01 Cut |       - |        - |HM04 Strength |             - |        - |
215 Sneasel       |TM01 Hone Claws |               - |            - |TM04 Calm Mind |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |TM13 Ice Beam |TM14 Blizzard |              - |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |TM33 Reflect |               - |                - |               - |             - |              - |             - |TM40 Aerial Ace |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |TM47 Low Sweep |TM48 Round |                - |            - |               - |               - |               - |TM54 False Swipe |         - |TM56 Fling |               - |            - |              - |         - |               - |              - |TM63 Embargo |             - |TM65 Shadow Claw |TM66 Payback |TM67 Retaliate |               - |               - |         - |              - |               - |                - |             - |TM75 Swords Dance |                - |TM77 Psych Up |            - |                - |              - |TM81 X-Scissor |               - |           - |TM84 Poison Jab |TM85 Dream Eater |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |TM95 Snarl |HM01 Cut |       - |HM03 Surf |HM04 Strength |             - |        - |
216 Teddiursa     |TM01 Hone Claws |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |TM08 Bulk Up |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |             - |              - |TM39 Rock Tomb |TM40 Aerial Ace |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |TM56 Fling |               - |            - |              - |         - |               - |              - |           - |             - |TM65 Shadow Claw |TM66 Payback |TM67 Retaliate |               - |               - |         - |              - |               - |                - |             - |TM75 Swords Dance |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |TM83 Work Up |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |HM01 Cut |       - |        - |HM04 Strength |             - |        - |
217 Ursaring      |TM01 Hone Claws |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |TM08 Bulk Up |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |TM23 Smack Down |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |             - |              - |TM39 Rock Tomb |TM40 Aerial Ace |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |TM52 Focus Blast |               - |               - |         - |TM56 Fling |               - |            - |              - |         - |               - |              - |           - |             - |TM65 Shadow Claw |TM66 Payback |TM67 Retaliate |TM68 Giga Impact |               - |         - |TM71 Stone Edge |               - |                - |             - |TM75 Swords Dance |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |TM83 Work Up |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |HM01 Cut |       - |        - |HM04 Strength |             - |        - |
218 Slugma        |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |TM16 Light Screen |TM17 Protect |              - |               - |             - |TM21 Frustration |             - |              - |               - |           - |              - |TM27 Return |       - |           - |               - |               - |TM32 Double Team |TM33 Reflect |               - |TM35 Flamethrower |               - |             - |TM38 Fire Blast |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Flame Charge |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |TM50 Overheat |               - |               - |               - |               - |         - |         - |               - |            - |TM59 Incinerate |         - |TM61 Will-O-Wisp |              - |           - |             - |               - |           - |             - |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |TM80 Rock Slide |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |       - |       - |        - |            - |             - |        - |
219 Magcargo      |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |              - |               - |             - |TM21 Frustration |TM22 SolarBeam |TM23 Smack Down |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |TM33 Reflect |               - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Flame Charge |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |TM50 Overheat |               - |               - |               - |               - |         - |         - |               - |            - |TM59 Incinerate |         - |TM61 Will-O-Wisp |              - |           - |TM64 Explosion |               - |           - |             - |TM68 Giga Impact |TM69 Rock Polish |         - |TM71 Stone Edge |               - |                - |TM74 Gyro Ball |                - |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |       - |       - |        - |HM04 Strength |             - |        - |
220 Swinub        |              - |               - |            - |             - |TM05 Roar |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |TM33 Reflect |               - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |       - |       - |        - |HM04 Strength |             - |        - |
221 Piloswine     |              - |               - |            - |             - |TM05 Roar |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |TM33 Reflect |               - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |         - |TM71 Stone Edge |               - |                - |             - |                - |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |       - |       - |        - |HM04 Strength |             - |        - |
222 Corsola       |              - |               - |            - |TM04 Calm Mind |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |TM14 Blizzard |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |               - |TM20 Safeguard |TM21 Frustration |             - |              - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |               - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |               - |               - |               - |               - |TM55 Scald |         - |               - |            - |              - |         - |               - |              - |           - |TM64 Explosion |               - |           - |             - |               - |TM69 Rock Polish |         - |TM71 Stone Edge |               - |                - |             - |                - |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |       - |       - |HM03 Surf |HM04 Strength |             - |        - |
223 Remoraid      |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |TM23 Smack Down |               - |           - |              - |TM27 Return |       - |TM29 Psychic |               - |               - |TM32 Double Team |           - |               - |TM35 Flamethrower |               - |             - |TM38 Fire Blast |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |               - |               - |TM55 Scald |         - |TM57 Charge Beam |            - |TM59 Incinerate |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |         - |              - |               - |TM73 Thunder Wave |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |              - |         - |       - |       - |HM03 Surf |            - |HM05 Waterfall |HM06 Dive |
224 Octillery     |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |TM23 Smack Down |               - |           - |              - |TM27 Return |       - |TM29 Psychic |               - |               - |TM32 Double Team |           - |TM34 Sludge Wave |TM35 Flamethrower |TM36 Sludge Bomb |             - |TM38 Fire Blast |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |TM53 Energy Ball |               - |TM55 Scald |         - |TM57 Charge Beam |            - |TM59 Incinerate |         - |               - |              - |           - |             - |               - |TM66 Payback |             - |TM68 Giga Impact |               - |         - |              - |               - |TM73 Thunder Wave |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |TM91 Flash Cannon |              - |               - |              - |         - |       - |       - |HM03 Surf |            - |HM05 Waterfall |HM06 Dive |
225 Delibird      |              - |               - |            - |             - |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |              - |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |              - |TM27 Return |       - |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |TM56 Fling |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |TM79 Frost Breath |              - |             - |               - |           - |              - |               - |              - |TM87 Swagger |TM88 Pluck |          - |TM90 Substitute |                - |              - |               - |              - |         - |       - |HM02 Fly |        - |            - |             - |        - |
226 Mantine       |              - |               - |            - |             - |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |               - |               - |               - |               - |TM55 Scald |         - |               - |            - |              - |         - |               - |TM62 Acrobatics |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |         - |              - |               - |                - |             - |                - |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |              - |         - |       - |       - |HM03 Surf |            - |HM05 Waterfall |HM06 Dive |
227 Skarmory      |              - |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |              - |                - |TM17 Protect |              - |               - |             - |TM21 Frustration |             - |              - |               - |           - |              - |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |TM40 Aerial Ace |TM41 Torment |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |         - |               - |TM58 Sky Drop |              - |         - |               - |              - |           - |             - |               - |TM66 Payback |             - |               - |               - |TM70 Flash |              - |               - |                - |             - |TM75 Swords Dance |                - |            - |            - |                - |TM80 Rock Slide |TM81 X-Scissor |               - |           - |              - |               - |              - |TM87 Swagger |TM88 Pluck |          - |TM90 Substitute |TM91 Flash Cannon |              - |               - |TM94 Rock Smash |         - |HM01 Cut |HM02 Fly |        - |            - |             - |        - |
228 Houndour      |              - |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |              - |                - |TM17 Protect |              - |               - |             - |TM21 Frustration |TM22 SolarBeam |              - |               - |           - |              - |TM27 Return |       - |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |TM35 Flamethrower |TM36 Sludge Bomb |             - |TM38 Fire Blast |             - |              - |TM41 Torment |TM42 Facade |TM43 Flame Charge |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |TM50 Overheat |               - |               - |               - |               - |         - |         - |               - |            - |TM59 Incinerate |         - |TM61 Will-O-Wisp |              - |TM63 Embargo |             - |               - |TM66 Payback |TM67 Retaliate |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |TM95 Snarl |       - |       - |        - |            - |             - |        - |
229 Houndoom      |              - |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |               - |             - |TM21 Frustration |TM22 SolarBeam |              - |               - |           - |              - |TM27 Return |       - |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |TM35 Flamethrower |TM36 Sludge Bomb |             - |TM38 Fire Blast |             - |              - |TM41 Torment |TM42 Facade |TM43 Flame Charge |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |TM50 Overheat |               - |               - |               - |               - |         - |         - |               - |            - |TM59 Incinerate |         - |TM61 Will-O-Wisp |              - |TM63 Embargo |             - |               - |TM66 Payback |TM67 Retaliate |TM68 Giga Impact |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |TM95 Snarl |       - |       - |        - |HM04 Strength |             - |        - |
230 Kingdra       |              - |               - |            - |             - |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |              - |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |                - |            - |               - |               - |               - |               - |TM55 Scald |         - |               - |            - |              - |TM60 Quash |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |TM91 Flash Cannon |              - |               - |              - |         - |       - |       - |HM03 Surf |            - |HM05 Waterfall |HM06 Dive |
231 Phanpy        |              - |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |              - |               - |             - |TM21 Frustration |             - |              - |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |TM49 Echoed Voice |            - |               - |               - |               - |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |       - |       - |        - |HM04 Strength |             - |        - |
232 Donphan       |              - |               - |            - |             - |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |               - |             - |TM21 Frustration |             - |              - |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |               - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |         - |             - |TM48 Round |TM49 Echoed Voice |            - |               - |               - |               - |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |TM69 Rock Polish |         - |TM71 Stone Edge |               - |                - |TM74 Gyro Ball |                - |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |           - |TM84 Poison Jab |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |       - |       - |        - |HM04 Strength |             - |        - |
233 Porygon2      |              - |               - |TM03 Psyshock |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |TM22 SolarBeam |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |           - |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |         - |TM57 Charge Beam |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |TM68 Giga Impact |               - |TM70 Flash |              - |               - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |            - |                - |              - |             - |               - |           - |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |TM92 Trick Room |               - |              - |         - |       - |       - |        - |            - |             - |        - |
234 Stantler      |              - |               - |TM03 Psyshock |TM04 Calm Mind |TM05 Roar |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |TM22 SolarBeam |              - |TM24 Thunderbolt |TM25 Thunder |TM26 Earthquake |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |TM53 Energy Ball |               - |         - |         - |TM57 Charge Beam |            - |              - |         - |               - |              - |           - |             - |               - |           - |TM67 Retaliate |TM68 Giga Impact |               - |TM70 Flash |              - |               - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |TM78 Bulldoze |                - |              - |             - |               - |TM83 Work Up |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |TM92 Trick Room |TM93 Wild Charge |              - |         - |       - |       - |        - |            - |             - |        - |
235 Smeargle      |              - |               - |            - |             - |        - |         - |        - |           - |             - |                - |             - |         - |            - |            - |              - |                - |           - |              - |               - |             - |               - |             - |              - |               - |           - |              - |          - |       - |           - |               - |               - |               - |           - |               - |                - |               - |             - |              - |             - |              - |           - |          - |                - |        - |           - |         - |             - |         - |                - |            - |               - |               - |               - |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |              - |               - |              - |           - |         - |          - |              - |                - |              - |               - |              - |         - |       - |       - |        - |            - |             - |        - |
236 Tyrogue       |              - |               - |            - |             - |        - |TM06 Toxic |        - |TM08 Bulk Up |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |TM47 Low Sweep |TM48 Round |                - |            - |               - |               - |               - |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |TM67 Retaliate |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |TM83 Work Up |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |       - |       - |        - |HM04 Strength |             - |        - |
237 Hitmontop     |              - |               - |            - |             - |        - |TM06 Toxic |        - |TM08 Bulk Up |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |TM37 Sandstorm |              - |             - |TM40 Aerial Ace |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |TM47 Low Sweep |TM48 Round |                - |            - |               - |               - |               - |               - |         - |         - |               - |            - |              - |         - |               - |              - |           - |             - |               - |           - |TM67 Retaliate |               - |               - |         - |TM71 Stone Edge |               - |                - |TM74 Gyro Ball |                - |                - |            - |TM78 Bulldoze |                - |TM80 Rock Slide |             - |               - |TM83 Work Up |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |       - |       - |        - |HM04 Strength |             - |        - |
238 Smoochum      |              - |               - |TM03 Psyshock |TM04 Calm Mind |        - |TM06 Toxic |TM07 Hail |           - |             - |TM10 Hidden Power |             - |         - |TM13 Ice Beam |TM14 Blizzard |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |               - |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |TM49 Echoed Voice |            - |               - |               - |               - |               - |         - |TM56 Fling |               - |            - |              - |         - |               - |              - |           - |             - |               - |TM66 Payback |             - |               - |               - |TM70 Flash |              - |               - |                - |             - |                - |                - |TM77 Psych Up |            - |TM79 Frost Breath |              - |             - |               - |           - |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |TM92 Trick Room |               - |              - |         - |       - |       - |        - |            - |             - |        - |
239 Elekid        |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |             - |         - |            - |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |               - |             - |TM21 Frustration |             - |              - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |TM29 Psychic |               - |TM31 Brick Break |TM32 Double Team |           - |               - |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |                - |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |            - |               - |               - |               - |               - |         - |TM56 Fling |TM57 Charge Beam |            - |              - |         - |               - |              - |           - |             - |               - |           - |             - |               - |               - |TM70 Flash |              - |TM72 Volt Switch |TM73 Thunder Wave |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |TM93 Wild Charge |TM94 Rock Smash |         - |       - |       - |        - |            - |             - |        - |
240 Magby         |              - |               - |            - |             - |        - |TM06 Toxic |        - |           - |             - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |              - |               - |             - |TM21 Frustration |             - |              - |               - |           - |              - |TM27 Return |       - |TM29 Psychic |               - |TM31 Brick Break |TM32 Double Team |           - |               - |TM35 Flamethrower |               - |             - |TM38 Fire Blast |             - |              - |           - |TM42 Facade |TM43 Flame Charge |TM44 Rest |TM45 Attract |TM46 Thief |             - |TM48 Round |                - |TM50 Overheat |               - |               - |               - |               - |         - |TM56 Fling |               - |            - |TM59 Incinerate |         - |TM61 Will-O-Wisp |              - |           - |             - |               - |           - |             - |               - |               - |         - |              - |               - |                - |             - |                - |                - |            - |            - |                - |              - |             - |               - |           - |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |               - |TM94 Rock Smash |         - |       - |       - |        - |            - |             - |        - |
