Randomizer Version: 4.6.1-HAL
Random Seed: 153752943465073
Settings String: 322AAgEAQHSAtUC2AIEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIICAAyAAIAC1Bva2Vtb24gU3VuxHpjU+PDOIo=

--Randomized Evolutions--
Bulbasaur       -> Ivysaur        

#84 (Pokémon Trainer Hau)
Torracat@Normalium Z Lv19, Ability: Blaze - Fire Fang, Lick, Scratch

#85 (Pokémon Trainer [~ 85])
Yungoos Lv5, Ability: — - 

#86 (Captain ●●●)
Yungoos Lv5, Ability: — - 

#87 (Pokémon Trainer [~ 87])
Yungoos Lv5, Ability: — - 

#88 (Team Skull Grunt)
Raticate-A Lv23, Ability: — - 

#89 (Team Skull Admin Plumeria)
Golbat Lv25, Ability: Inner Focus - Air Cutter, Confuse Ray
Salandit Lv26, Ability: Corrosion - Flame Burst, Double Slap, Poison Gas

#90 (Island Kahuna Olivia)
Nosepass Lv26, Ability: Sturdy - Rock Slide, Spark, Thunder Wave
Boldore Lv26, Ability: Sturdy - Rock Blast, Mud-Slap, Headbutt
Lycanroc-M@Rockium Z Lv27, Ability: Sand Rush - Bite, Rock Throw

#91 (Captain [~ 91])
Yungoos Lv5, Ability: — - 

#92 (Rising Star Justin)
Rufflet Lv17, Ability: Keen Eye - 

#93 (Rising Star Lauren)
Vullaby Lv17, Ability: — - 

#94 (Pokémon Breeder Cory)
Paras Lv15, Ability: — - 
Spinarak Lv16, Ability: — - 

#95 (Pokémon Breeder Yuka)
Morelull Lv15, Ability: — - 
Ledyba Lv16, Ability: — - 

#96 (Youngster Caleb)
Charjabug Lv20, Ability: — - 

#97 (Preschooler Isa)
Happiny Lv15, Ability: — - 

#98 (Preschooler Nico)
Igglybuff Lv15, Ability: — - 

#99 (Rising Star Mikey)
Bounsweet Lv20, Ability: — - 
Trumbeak Lv21, Ability: — - 

#100 (Rising Star Nicki)
Miltank Lv21, Ability: — - 

#101 (Backpacker Kiana)
Eevee Lv20, Ability: — - 

#102 (Hiker Gabriel)
Mudbray Lv21, Ability: — - 

#103 (Ace Trainer [~ 103])
Yungoos Lv5, Ability: — - 

#104 (Ace Trainer Alexis)
Goomy Lv22, Ability: Sap Sipper - Dragon Breath, Bide
Sylveon Lv23, Ability: — - Draining Kiss, Swift

#105 (Scientist Tyrone)
Archen Lv20, Ability: — - 
Shieldon Lv20, Ability: — - 

#106 (Lass [~ 106])
Yungoos Lv5, Ability: — - 

#107 (Swimmer Logan)
Wishiwashi Lv25, Ability: — - 

#108 (Swimmer Lawrence)
Wingull Lv24, Ability: — - 
Barboach Lv25, Ability: — - 

#109 (Swimmer Roddy)
Gyarados Lv25, Ability: — - 

#110 (Swimmer Alicia)
Psyduck Lv25, Ability: — - 

#111 (Swimmer Laura)
Finneon Lv24, Ability: — - 
Shellder Lv25, Ability: — - 

#112 (Swimmer Chelsea)
Pyukumuku Lv25, Ability: — - 

#113 (Gentleman Smith)
Umbreon Lv23, Ability: — - 

#114 (Madame Sayuri)
Comfey Lv23, Ability: Triage - 

#115 (Preschooler Liam)
Jigglypuff Lv21, Ability: — - 
Ledian Lv22, Ability: — - 

#116 (Punk Girl Melissa)
Ariados Lv23, Ability: — - 

#117 (Worker Vaclav)
Machop Lv22, Ability: — - 

#118 (Worker Jeff)
Roggenrola Lv21, Ability: — - 
Mudbray Lv22, Ability: — - 

#119 (Worker Frank)
Diglett-A Lv22, Ability: — - 

#120 (Black Belt Kenji)
Hariyama Lv24, Ability: — - 

#121 (Fisherman Vernon)
Staryu Lv23, Ability: — - 
Gyarados Lv23, Ability: — - 

#122 (Pokémon Breeder Glenn)
Mudbray Lv15, Ability: — - 

#123 (Pokémon Breeder Amanda)
Lillipup Lv14, Ability: — - 
Growlithe Lv15, Ability: Intimidate - 

#124 (Gentleman Gerald)
Sableye Lv15, Ability: — - 

#125 (Madame Elizabeth)
Carbink Lv15, Ability: — - 

#126 (Fisherman Mike)
Chinchou Lv23, Ability: — - 

#127 (Pokémon Trainer [~ 127])
Yungoos Lv8, Ability: — - 

#128 (Pokémon Trainer [~ 128])
Yungoos Lv5, Ability: — - 

#129 (Pokémon Professor Kukui)
Lycanroc Lv57, Ability: Keen Eye - Stone Edge, Accelerock, Crunch, Stealth Rock
Ninetales-A Lv56, Ability: Flash Fire - Dazzling Gleam, Blizzard, Ice Shard, Safeguard
Braviary Lv56, Ability: Keen Eye - Crush Claw, Brave Bird, Whirlwind, Tailwind
Magnezone Lv56, Ability: Sturdy - Thunderbolt, Flash Cannon, Thunder Wave, Mirror Coat
Snorlax Lv56, Ability: Thick Fat - Body Slam, Crunch, Heavy Slam, High Horsepower
Incineroar@Firium Z Lv58, Ability: Blaze - Flare Blitz, Darkest Lariat, Outrage, Cross Chop

#130 (Pokémon Trainer [~ 130])
Yungoos Lv5, Ability: — - 

#131 (Aether President Lusamine)
Clefable Lv41, Ability: Magic Guard - Moonblast, Cosmic Power, Metronome
Lilligant Lv41, Ability: Own Tempo - Petal Dance, Teeter Dance, Stun Spore
Mismagius Lv41, Ability: Levitate - Shadow Ball, Mystical Fire, Power Gem
Milotic Lv41, Ability: Marvel Scale - Hydro Pump, Safeguard, Flail
Bewear Lv41, Ability: Fluffy - Baby-Doll Eyes, Hammer Arm, Take Down

#132 (Aether Branch Chief Faba)
Hypno Lv39, Ability: Insomnia - Psychic, Hypnosis, Disable, Nightmare

#133 (Aether Foundation [~ 133])
Yungoos Lv5, Ability: — - 

#134 (Aether Foundation Employee)
Machoke Lv37, Ability: — - 

#135 (Aether Foundation [~ 135])
Yungoos Lv5, Ability: — - 

#136 (Aether Foundation Employee)
Vanillish Lv37, Ability: Ice Body - 

#137 (Aether Foundation Employee)
Muk-A Lv37, Ability: — - 

#138 (Team Skull Boss Guzma)
Golisopod Lv31, Ability: Emergency Exit - Swords Dance, Razor Shell, First Impression
Ariados Lv30, Ability: Swarm - Fell Stinger, Sucker Punch, Shadow Sneak, Infestation

#139 (Pokémon Trainer [~ 139])
Yungoos Lv5, Ability: — - 

#140 (Pokémon Trainer [~ 140])
Yungoos Lv5, Ability: — - 

#141 (Team Skull Grunt)
Haunter Lv34, Ability: — - 

#142 (Pokémon Trainer [~ 142])
Yungoos Lv5, Ability: — - 

#143 (Pokémon Trainer [~ 143])
Yungoos Lv5, Ability: — - 

#144 (Captain Lana)
Chinchou Lv26, Ability: Volt Absorb - Electro Ball, Bubble Beam, Thunder Wave
Shellder Lv26, Ability: Skill Link - Supersonic, Icicle Spear, Water Gun
Araquanid@Waterium Z Lv27, Ability: Water Bubble - Bubble Beam, Bug Bite, Bite

#145 (Pokémon Trainer [~ 145])
Yungoos Lv5, Ability: — - 

#146 (Captain Mallow)
Phantump Lv26, Ability: Natural Cure - Leech Seed, Feint Attack, Confuse Ray, Astonish
Shiinotic Lv26, Ability: Effect Spore - Ingrain, Mega Drain, Sleep Powder, Astonish
Steenee Lv27, Ability: Leaf Guard - Teeter Dance, Magical Leaf, Double Slap, Rapid Spin

#147 (Captain ●●●)
Yungoos Lv5, Ability: — - 

#148 (Pokémon Trainer [~ 148])
Yungoos Lv5, Ability: — - 

#149 (Elite Four Acerola)
Sableye Lv54, Ability: Keen Eye - Shadow Claw, Zen Headbutt, Confuse Ray, Fake Out
Drifblim Lv54, Ability: Aftermath - Ominous Wind, Focus Energy, Amnesia, Baton Pass
Dhelmise Lv54, Ability: Steelworker - Slam, Shadow Ball, Energy Ball, Whirlpool
Froslass Lv54, Ability: Snow Cloak - Blizzard, Shadow Ball, Confuse Ray, Ice Shard
Palossand@Ghostium Z Lv55, Ability: Water Compaction - Shadow Ball, Earth Power, Giga Drain, Iron Defense

#150 (Captain [~ 150])
Yungoos Lv5, Ability: — - 

#151 (Pokémon Trainer [~ 151])
Yungoos Lv5, Ability: — - 

#152 (Elite Four Hala)
Hariyama Lv54, Ability: Thick Fat - Fake Out, Close Combat, Knock Off
Primeape Lv54, Ability: Anger Point - Cross Chop, Outrage, Punishment, Pursuit
Bewear Lv54, Ability: Fluffy - Hammer Arm, Brutal Swing
Poliwrath Lv54, Ability: Water Absorb - Waterfall, Submission
Crabominable@Fightinium Z Lv55, Ability: Iron Fist - Ice Hammer, Close Combat

#153 (Elite Four Olivia)
Relicanth Lv54, Ability: Swift Swim - Hydro Pump, Ancient Power, Yawn
Carbink Lv54, Ability: Clear Body - Power Gem, Moonblast, Reflect
Golem-A Lv54, Ability: Sturdy - Thunder Punch, Rock Blast, Steamroller
Probopass Lv54, Ability: Sturdy - Earth Power, Power Gem, Thunder Wave, Sandstorm
Lycanroc-M@Rockium Z Lv55, Ability: Keen Eye - Crunch, Stone Edge, Counter, Rock Climb

#154 (Island Kahuna Nanu)
Sableye Lv38, Ability: Keen Eye - Power Gem, Shadow Ball, Fake Out
Krokorok Lv38, Ability: Intimidate - Crunch, Assurance, Swagger, Earthquake
Persian-A@Darkinium Z Lv39, Ability: Limber - Power Gem, Fake Out, Dark Pulse

#155 (Island Kahuna Hapu)
Dugtrio-A Lv47, Ability: Sand Veil - Iron Head, Earthquake, Sucker Punch, Sandstorm
Gastrodon Lv47, Ability: Sticky Hold - Muddy Water, Mud Bomb, Recover
Flygon Lv47, Ability: Levitate - Earth Power, Dragon Breath
Mudsdale@Groundium Z Lv48, Ability: Stamina - Heavy Slam, Earthquake, Double Kick, Counter

#156 (Elite Four Kahili)
Skarmory Lv54, Ability: Sturdy - Slash, Steel Wing, Feint, Spikes
Crobat Lv54, Ability: Inner Focus - Air Slash, Swift, Supersonic, Poison Fang
Oricorio Lv54, Ability: Dancer - Revelation Dance, Teeter Dance, Air Slash, Feather Dance
Mandibuzz Lv54, Ability: Big Pecks - Bone Rush, Brave Bird, Punishment, Flatter
Toucannon@Flyinium Z Lv55, Ability: Skill Link - Bullet Seed, Rock Blast, Beak Blast, Screech

#157 (Pokémon Trainer [~ 157])
Yungoos Lv5, Ability: — - 

#158 (Aether President Lusamine)
Clefable Lv50, Ability: Magic Guard - Moonblast, Cosmic Power, Metronome, Moonlight
Lilligant Lv50, Ability: Own Tempo - Petal Dance, Teeter Dance, Stun Spore, Leech Seed
Mismagius Lv50, Ability: Levitate - Shadow Ball, Mystical Fire, Power Gem, Pain Split
Milotic Lv50, Ability: Marvel Scale - Hydro Pump, Safeguard, Flail, Recover
Bewear Lv50, Ability: Fluffy - Baby-Doll Eyes, Hammer Arm, Take Down, Pain Split

#159 (Pokémon Trainer Red)
Pikachu@Light Ball Lv70, Ability: Static - Volt Tackle, Quick Attack, Light Screen, Nuzzle
Lapras Lv65, Ability: Water Absorb - Surf, Blizzard, Ice Shard, Psychic
Snorlax Lv65, Ability: Thick Fat - Body Slam, Heavy Slam, Crunch, High Horsepower
Venusaur Lv66, Ability: Overgrow - Leaf Storm, Leech Seed, Sludge Bomb, Bulldoze
Charizard Lv66, Ability: Blaze - Fire Blast, Air Slash, Focus Blast, Will-O-Wisp
Blastoise Lv66, Ability: Torrent - Hydro Pump, Flash Cannon, Dark Pulse, Ice Beam

#160 (Pokémon Trainer Blue)
Alakazam Lv65, Ability: Synchronize - Psychic, Future Sight, Shadow Ball, Reflect
Machamp Lv65, Ability: Guts - Cross Chop, Bulk Up, Knock Off, Poison Jab
Aerodactyl Lv65, Ability: Pressure - Rock Slide, Crunch, Iron Head, Sky Drop
Exeggutor Lv65, Ability: Chlorophyll - Leaf Storm, Psychic, Sludge Bomb, Hypnosis
Arcanine Lv65, Ability: Intimidate - Extreme Speed, Flare Blitz, Thunder Fang, Bulldoze
Gyarados Lv65, Ability: Intimidate - Aqua Tail, Crunch, Ice Fang, Dragon Dance

#161 (Pokémon Trainer [~ 161])
Yungoos Lv5, Ability: — - 

#162 (Pokémon Trainer [~ 162])
Yungoos Lv5, Ability: — - 

#163 (Pokémon Trainer [~ 163])
Yungoos Lv5, Ability: — - 

#164 (Pokémon Trainer Anabel)
Alakazam Lv61, Ability: Inner Focus - Psychic, Focus Blast, Psyshock, Disable
Weavile Lv61, Ability: Pressure - Night Slash, Quick Attack, X-Scissor, Brick Break
Mismagius Lv61, Ability: Levitate - Shadow Ball, Dazzling Gleam, Energy Ball, Thunderbolt
Salamence Lv61, Ability: Intimidate - Dragon Claw, Zen Headbutt, Fire Fang, Thunder Fang
Snorlax Lv61, Ability: Immunity - Body Slam, Crunch, Heavy Slam, Yawn

#165 (Pokémon Trainer [~ 165])
Yungoos Lv5, Ability: — - 

#166 (Pokémon Trainer [~ 166])
Yungoos Lv5, Ability: — - 

#167 (Pokémon Trainer Molayne)
Skarmory Lv29, Ability: Sturdy - Air Cutter, Metal Claw
Metang Lv29, Ability: Clear Body - Zen Headbutt, Bullet Punch, Pursuit
Dugtrio-A Lv30, Ability: Arena Trap - Metal Claw, Mud Bomb, Sucker Punch

#168 (Pokémon Trainer [~ 168])
Yungoos Lv5, Ability: — - 

#169 (Pokémon Center Lady [~ 169])
Yungoos Lv5, Ability: — - 

#170 (Golfer Alan)
Rockruff Lv20, Ability: — - 

#171 (Golfer Maile)
Meowth-A Lv20, Ability: — - 

#172 (Office Worker Kristen)
Carbink Lv13, Ability: Clear Body - 

#173 (Police Officer Mitchell)
Growlithe Lv28, Ability: Intimidate - 

#174 (Sightseer Mariah)
Meowth Lv19, Ability: — - 

#175 (Cook Carver)
Psyduck Lv13, Ability: Cloud Nine - 

#176 (Youth Athlete [~ 176])
Yungoos Lv5, Ability: — - 

#177 (Janitor Melvin)
Trubbish Lv26, Ability: — - 
Trubbish Lv27, Ability: — - 

#178 (Dancer Cara)
Oricorio-G Lv43, Ability: — - 

#179 (Firefighter [~ 179])
Yungoos Lv5, Ability: — - 

#180 (Veteran Leon)
Skarmory Lv59, Ability: — - 
Gyarados Lv59, Ability: — - 
Vikavolt Lv59, Ability: — - 

#181 (Veteran Sheri)
Weavile Lv61, Ability: — - 
Trevenant Lv61, Ability: — - 
Magmortar Lv61, Ability: — - 
Kommo-o Lv61, Ability: — - 

#182 (Bellhop Jody)
Drifloon Lv14, Ability: — - 

#183 (Rising Star ●●●)
Yungoos Lv5, Ability: — - 

#184 (Rising Star ●●●)
Yungoos Lv5, Ability: — - 

#185 (Team Skull Gladion)
Type: Null Lv19, Ability: Battle Armor - Tackle, Pursuit

#186 (Hiker David)
Magmar Lv19, Ability: — - 

#187 (Ace Trainer Tori)
Growlithe Lv13, Ability: Intimidate - 

#188 (Ace Trainer Tori)
Arcanine Lv55, Ability: Intimidate - 

#189 (Gentleman Ronald)
Pikipek Lv13, Ability: Skill Link - 

#190 (Gentleman Ronald)
Toucannon Lv55, Ability: Skill Link - 

#191 (Cook Carver)
Golduck Lv55, Ability: Cloud Nine - 

#192 (Madame Kathleen)
Delibird Lv13, Ability: Hustle - 

#193 (Madame Kathleen)
Delibird Lv55, Ability: Hustle - 

#194 (Black Belt Walter)
Makuhita Lv13, Ability: Thick Fat - 

#195 (Black Belt Walter)
Hariyama Lv55, Ability: Thick Fat - 

#196 (Pokémon Breeder Savannah)
Pikachu Lv13, Ability: Static - 

#197 (Pokémon Breeder Savannah)
Raichu-A Lv55, Ability: — - 

#198 (Office Worker Cody)
Magnemite Lv13, Ability: Sturdy - 

#199 (Office Worker Cody)
Magnezone Lv55, Ability: Sturdy - 

#200 (Office Worker Kristen)
Carbink Lv55, Ability: Clear Body - 

#201 (Punk Guy [~ 201])
Yungoos Lv5, Ability: — - 

#202 (Punk Guy [~ 202])
Yungoos Lv5, Ability: — - 

#203 (Punk Girl [~ 203])
Yungoos Lv5, Ability: — - 

#204 (Punk Girl [~ 204])
Yungoos Lv5, Ability: — - 

#205 (Youngster Kai)
Charjabug Lv13, Ability: Battery - 

#206 (Youngster Kai)
Vikavolt Lv55, Ability: Levitate - 

#207 (Preschooler Hannah)
Drifloon Lv13, Ability: Aftermath - 

#208 (Preschooler Hannah)
Drifblim Lv55, Ability: Aftermath - 

#209 (Rising Star Kainoa)
Bagon Lv13, Ability: Rock Head - 

#210 (Rising Star Kainoa)
Salamence Lv55, Ability: Intimidate - 

#211 (Beauty Carolyn)
Cutiefly Lv13, Ability: Shield Dust - 

#212 (Beauty Carolyn)
Ribombee Lv55, Ability: Shield Dust - 

#213 (Lass Salla)
Petilil Lv13, Ability: Own Tempo - 

#214 (Lass Salla)
Lilligant Lv55, Ability: Own Tempo - 

#215 (Captain Ilima)
Yungoos Lv9, Ability: Stakeout - Tackle, Pursuit, Leer
Smeargle Lv10, Ability: Technician - Water Gun, Tackle

#216 (Captain Ilima)
Yungoos Lv9, Ability: Stakeout - Tackle, Pursuit, Leer
Smeargle Lv10, Ability: Technician - Leafage, Tackle

#217 (Pokémon Trainer Hau)
Raichu-A Lv28, Ability: Static - Electro Ball, Quick Attack, Psychic
Flareon Lv28, Ability: Flash Fire - Fire Fang, Quick Attack
Brionne@Waterium Z Lv29, Ability: Torrent - Bubble Beam, Disarming Voice

#218 (Pokémon Trainer Hau)
Raichu-A Lv28, Ability: Static - Electro Ball, Quick Attack, Psychic
Vaporeon Lv28, Ability: Water Absorb - Water Pulse, Quick Attack
Dartrix@Grassium Z Lv29, Ability: Overgrow - Razor Leaf, Pluck

#219 (Pokémon Trainer Hau)
Raichu-A Lv28, Ability: Static - Electro Ball, Quick Attack, Psychic
Leafeon Lv28, Ability: Leaf Guard - Giga Drain, Quick Attack
Torracat@Firium Z Lv29, Ability: Blaze - Fire Fang, Bite

#220 (Pokémon Trainer Hau)
Raichu-A Lv38, Ability: Static - Thunderbolt, Quick Attack, Psychic
Flareon Lv38, Ability: Flash Fire - Fire Fang, Quick Attack
Primarina@Waterium Z Lv39, Ability: Torrent - Sparkling Aria, Disarming Voice

#221 (Pokémon Trainer Hau)
Raichu-A Lv38, Ability: Static - Electro Ball, Quick Attack, Psychic
Vaporeon Lv38, Ability: Water Absorb - Water Pulse, Quick Attack
Decidueye@Grassium Z Lv39, Ability: Overgrow - Razor Leaf, Spirit Shackle

#222 (Pokémon Trainer Hau)
Raichu-A Lv38, Ability: Static - Electro Ball, Quick Attack, Psychic
Leafeon Lv38, Ability: Leaf Guard - Giga Drain, Quick Attack
Incineroar@Firium Z Lv39, Ability: Blaze - Fire Fang, Darkest Lariat

#223 (Team Skull Grunt)
Golbat Lv27, Ability: — - 

#224 (Team Skull Grunt)
Raticate-A Lv27, Ability: — - 

#225 (Team Skull [~ 225])
Yungoos Lv5, Ability: — - 

#226 (Team Skull [~ 226])
Yungoos Lv5, Ability: — - 

#227 (Team Skull Grunt)
Drowzee Lv34, Ability: — - 

#228 (Team Skull Grunt)
Golbat Lv37, Ability: — - 

#229 (Team Skull Grunt)
Raticate-A Lv37, Ability: — - 

#230 (Team Skull Grunt)
Salandit Lv43, Ability: — - 
Mareanie Lv43, Ability: — - 
Haunter Lv44, Ability: — - 
Golbat Lv44, Ability: — - 
Raticate-A Lv44, Ability: — - 

#231 (Team Skull Grunt)
Spinarak Lv34, Ability: — - 

#232 (Team Skull Grunt)
Grimer-A Lv34, Ability: — - 

#233 (Team Skull Grunt)
Fomantis Lv44, Ability: — - 

#234 (Team Skull [~ 234])
Yungoos Lv5, Ability: — - 

#235 (Team Skull Boss Guzma)
Golisopod Lv37, Ability: Emergency Exit - Swords Dance, Razor Shell, First Impression
Ariados Lv36, Ability: Swarm - Fell Stinger, Sucker Punch, Shadow Sneak, Infestation

#236 (Team Skull Boss Guzma)
Golisopod Lv41, Ability: Emergency Exit - Swords Dance, Razor Shell, First Impression
Ariados Lv40, Ability: Swarm - Fell Stinger, Sucker Punch, Shadow Sneak
Masquerain Lv40, Ability: Intimidate - Air Slash, Bug Buzz
Pinsir Lv40, Ability: Mold Breaker - Double Hit, Brick Break, X-Scissor

#237 (Preschooler Hunter)
Elekid Lv30, Ability: — - 

#238 (Team Skull Admin Plumeria)
Golbat Lv34, Ability: Inner Focus - Air Cutter, Confuse Ray, Poison Fang
Salazzle Lv35, Ability: Corrosion - Flame Burst, Double Slap, Toxic, Dragon Rage

#239 (Team Skull Gladion)
Golbat Lv37, Ability: Inner Focus - Acrobatics, Poison Fang
Sneasel Lv37, Ability: Inner Focus - Icy Wind, Metal Claw, Feint Attack, Quick Attack
Type: Null Lv38, Ability: Battle Armor - Pursuit, Crush Claw, X-Scissor

#240 (Pokémon Trainer Gladion)
Crobat Lv52, Ability: Inner Focus - Acrobatics, Cross Poison
Weavile Lv52, Ability: Pressure - Ice Shard, Night Slash, Metal Claw
Lucario@Steelium Z Lv52, Ability: Inner Focus - Aura Sphere, Metal Claw, Quick Attack
Silvally@Fire Memory Lv53, Ability: RKS System - Crunch, Crush Claw, X-Scissor, Multi-Attack

#241 (Aether Branch Chief Faba)
Slowbro Lv39, Ability: Oblivious - Yawn, Psychic, Amnesia, Headbutt
Bruxish Lv39, Ability: Strong Jaw - Aqua Jet, Crunch, Psychic Fangs
Hypno Lv40, Ability: Insomnia - Psychic, Hypnosis, Disable, Nightmare

#242 (Aether Foundation Employee)
Magneton Lv37, Ability: — - 

#243 (Aether Foundation Employee)
Porygon2 Lv37, Ability: — - 

#244 (Worker [~ 244])
Yungoos Lv5, Ability: — - 

#245 (Hiker Calhoun)
Roggenrola Lv18, Ability: — - 
Machop Lv19, Ability: — - 

#246 (Ace Trainer Jim)
Kadabra Lv21, Ability: — - Psybeam, Disable

#247 (Collector [~ 247])
Yungoos Lv5, Ability: — - 

#248 (Beauty Andrea)
Steenee Lv27, Ability: — - 

#249 (Scientist [~ 249])
Yungoos Lv5, Ability: — - 

#250 (Gentleman [~ 250])
Yungoos Lv5, Ability: — - 

#251 (Ace Trainer Karla)
Vulpix-A Lv34, Ability: — - 
Haunter Lv34, Ability: — - 
Wigglytuff Lv35, Ability: — - 

#252 (Youngster [~ 252])
Yungoos Lv5, Ability: — - 

#253 (Ace Trainer Yuki)
Sandshrew-A Lv32, Ability: — - 
Marowak-A Lv33, Ability: — - 

#254 (Scientist Jayson)
Porygon Lv28, Ability: — - 
Magneton Lv29, Ability: — - 

#255 (Lass [~ 255])
Yungoos Lv5, Ability: — - 

#256 (Preschooler [~ 256])
Yungoos Lv5, Ability: — - 

#257 (Fisherman Hisato)
Feebas Lv30, Ability: — - 
Gyarados Lv31, Ability: — - 

#258 (Aether Foundation Employee)
Dugtrio-A Lv37, Ability: — - 
Sliggoo Lv37, Ability: — - 

#259 (Aether Foundation Employee)
Shelgon Lv37, Ability: — - 
Trumbeak Lv36, Ability: — - 

#260 (Ace Trainer Angela)
Cloyster Lv58, Ability: — - 
Lurantis Lv59, Ability: — - 

#261 (Ace Trainer Junko)
Lilligant Lv45, Ability: — - 
Weavile Lv46, Ability: — - 

#262 (Ace Trainer Aimee)
Ninetales-A Lv46, Ability: Flash Fire - Dazzling Gleam, Ice Beam, Ice Shard, Hail

#263 (Ace Trainer Jackson)
Bruxish Lv55, Ability: — - 
Marowak-A Lv56, Ability: — - 
Braviary Lv56, Ability: — - 

#264 (Ace Trainer Hiroshi)
Absol Lv46, Ability: — - 
Lapras Lv47, Ability: — - 

#265 (Ace Trainer Kent)
Sandslash-A Lv46, Ability: Sand Veil - Icicle Spear, Metal Claw, Slash, Hail

#266 (Preschooler Ailey)
Cleffa Lv26, Ability: — - 

#267 (Beauty [~ 267])
Yungoos Lv5, Ability: — - 

#268 (Beauty [~ 268])
Yungoos Lv5, Ability: — - 

#269 (Swimmer Keoni)
Pyukumuku Lv31, Ability: — - 

#270 (Swimmer Jake)
Golduck Lv33, Ability: — - 

#271 (Swimmer Jared)
Tentacruel Lv33, Ability: — - 

#272 (Black Belt Roy)
Crabominable Lv56, Ability: — - 

#273 (Black Belt Tracy)
Pangoro Lv60, Ability: — - 
Machamp Lv60, Ability: — - 

#274 (Black Belt Earl)
Poliwrath Lv46, Ability: — - 

#275 (Black Belt Terry)
Machamp Lv46, Ability: — - 

#276 (Sightseer Akali)
Raticate Lv26, Ability: — - 
Raichu Lv27, Ability: — - 

#277 (Sightseer Jamie)
Sandshrew Lv43, Ability: — - 
Geodude Lv43, Ability: — - 
Vulpix Lv43, Ability: — - 
Graveler Lv43, Ability: — - 

#278 (Sightseer Noriko)
Ninetales Lv58, Ability: — - 
Exeggutor Lv59, Ability: — - 

#279 (Sightseer Mitch)
Persian Lv27, Ability: — - 
Marowak Lv26, Ability: — - 

#280 (Sightseer Devin)
Sandslash Lv58, Ability: — - 
Golem Lv59, Ability: — - 

#281 (Scientist [~ 281])
Yungoos Lv5, Ability: — - 

#282 (Scientist Kyle)
Ditto Lv58, Ability: — - 
Porygon-Z Lv59, Ability: — - 

#283 (Scientist Ikaika)
Muk-A Lv43, Ability: — - 
Magnezone Lv44, Ability: — - 

#284 (Collector Todd)
Passimian Lv28, Ability: — - 
Oranguru Lv28, Ability: — - 

#285 (Collector Raymond)
Turtonator Lv43, Ability: — - 
Drampa Lv43, Ability: — - 

#286 (Hiker Thomas)
Boldore Lv27, Ability: — - 
Geodude-A Lv28, Ability: — - 

#287 (Hiker [~ 287])
Yungoos Lv5, Ability: — - 

#288 (Hiker Ryan)
Lycanroc Lv55, Ability: — - 
Gigalith Lv55, Ability: — - 

#289 (Hiker Zachary)
Archeops Lv44, Ability: — - 
Rampardos Lv44, Ability: — - 

#290 (Hiker Travis)
Dugtrio-A Lv56, Ability: — - 
Mudsdale Lv57, Ability: — - 

#291 (Lass Rylee)
Sneasel Lv33, Ability: — - 
Komala Lv34, Ability: — - 

#292 (Lass [~ 292])
Yungoos Lv5, Ability: — - 

#293 (Youngster [~ 293])
Yungoos Lv5, Ability: — - 

#294 (Backpacker [~ 294])
Yungoos Lv5, Ability: — - 

#295 (Backpacker [~ 295])
Yungoos Lv5, Ability: — - 

#296 (Backpacker Yuho)
Mimikyu Lv59, Ability: — - 

#297 (Backpacker Perdy)
Whimsicott Lv44, Ability: — - 

#298 (Backpacker Maria)
Emolga Lv57, Ability: — - 

#299 (Swimmer Yumi)
Slowbro Lv33, Ability: — - 

#300 (Swimmer Alexandria)
Luvdisc Lv33, Ability: — - 
Corsola Lv33, Ability: — - 
Alomomola Lv33, Ability: — - 

#301 (Punk Guy Adam)
Pangoro Lv44, Ability: — - 

#302 (Punk Girl Anna)
Persian-A Lv44, Ability: — - 
Honchkrow Lv44, Ability: — - 

#303 (Veteran Tsunekazu)
Wishiwashi Lv61, Ability: Schooling - Hydro Pump, Ice Beam, Return
Electivire Lv61, Ability: Motor Drive - Thunder Punch, Fire Punch, Quick Attack, Brick Break
Turtonator Lv61, Ability: Shell Armor - Fire Blast, Dragon Pulse, Focus Blast, Flash Cannon

#304 (Veteran [~ 304])
Yungoos Lv5, Ability: — - 

#305 (Veteran Eric)
Granbull Lv47, Ability: — - 
Cloyster Lv47, Ability: — - 
Golem-A Lv47, Ability: — - 
Gengar Lv47, Ability: — - 

#306 (Veteran Harry)
Torkoal Lv46, Ability: Drought - Heat Wave, Body Slam
Arcanine Lv46, Ability: Intimidate - Fire Fang, Extreme Speed, Retaliate

#307 (Veteran Nobuko)
Comfey Lv61, Ability: Flower Veil - Floral Healing, Light Screen, Flower Shield, Draining Kiss
Alomomola Lv61, Ability: Healer - Helping Hand, Aqua Jet, Heal Pulse, Soak
Lilligant Lv61, Ability: Chlorophyll - Sunny Day, Helping Hand, After You, Leaf Storm

#308 (Veteran Heather)
Stoutland Lv47, Ability: Intimidate - 
Klefki Lv47, Ability: — - 
