Randomizer Version: 4.6.1-HAL
Random Seed: 182076111057156
Settings String: 322AAgEAQGDAYYBiQEEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBQAyAAIAFFBva2Vtb24gUGxhdGludW0gKFUpBspbJ+PDOIo=

--Randomized Evolutions--
BULBASAUR       -> IVYSAUR        
428 LOPUNNY       |TM01 Focus Punch |               - |TM03 Water Pulse |             - |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |TM14 Blizzard |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |TM22 SolarBeam |TM23 Iron Tail |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |TM34 Shock Wave |                - |               - |             - |              - |             - |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |TM52 Focus Blast |               - |               - |         - |TM56 Fling |TM57 Charge Beam |TM58 Endure |                - |TM60 Drain Punch |               - |               - |           - |             - |               - |           - |           - |TM68 Giga Impact |               - |         - |              - |             - |TM73 Thunder Wave |             - |                - |                - |            - |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |HM01 Cut |       - |        - |HM04 Strength |         - |HM06 Rock Smash |             - |              - |
429 MISMAGIUS     |               - |               - |               - |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |             - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |           - |TM34 Shock Wave |                - |               - |             - |              - |             - |TM40 Aerial Ace |TM41 Torment |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |TM48 Skill Swap |TM49 Snatch |            - |         - |               - |TM53 Energy Ball |               - |         - |         - |TM57 Charge Beam |TM58 Endure |                - |               - |TM61 Will-O-Wisp |               - |TM63 Embargo |             - |               - |TM66 Payback |           - |TM68 Giga Impact |               - |TM70 Flash |              - |             - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |TM78 Captivate |TM79 Dark Pulse |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |TM92 Trick Room |       - |       - |        - |            - |         - |              - |             - |              - |
430 HONCHKROW     |               - |               - |               - |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |             - |               - |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |           - |              - |                - |               - |             - |              - |             - |TM40 Aerial Ace |TM41 Torment |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |TM47 Steel Wing |              - |TM49 Snatch |            - |TM51 Roost |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |               - |               - |TM63 Embargo |             - |               - |TM66 Payback |           - |TM68 Giga Impact |               - |         - |              - |             - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |TM78 Captivate |TM79 Dark Pulse |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |              - |TM87 Swagger |TM88 Pluck |          - |TM90 Substitute |                - |              - |       - |HM02 Fly |        - |            - |HM05 Defog |              - |             - |              - |
431 GLAMEOW       |               - |               - |TM03 Water Pulse |             - |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |TM23 Iron Tail |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |TM34 Shock Wave |                - |               - |             - |              - |             - |TM40 Aerial Ace |TM41 Torment |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |              - |TM49 Snatch |            - |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |             - |TM65 Shadow Claw |TM66 Payback |           - |               - |               - |TM70 Flash |              - |             - |                - |             - |                - |                - |TM77 Psych Up |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |TM89 U-turn |TM90 Substitute |                - |              - |HM01 Cut |       - |        - |            - |         - |              - |             - |              - |
432 PURUGLY       |               - |               - |TM03 Water Pulse |             - |TM05 Roar |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |TM23 Iron Tail |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |TM34 Shock Wave |                - |               - |             - |              - |             - |TM40 Aerial Ace |TM41 Torment |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |              - |TM49 Snatch |            - |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |             - |TM65 Shadow Claw |TM66 Payback |           - |TM68 Giga Impact |               - |TM70 Flash |              - |             - |                - |             - |                - |                - |TM77 Psych Up |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |TM89 U-turn |TM90 Substitute |                - |              - |HM01 Cut |       - |        - |            - |         - |              - |             - |              - |
433 CHINGLING     |               - |               - |               - |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |              - |TM20 Safeguard |TM21 Frustration |             - |             - |               - |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |TM34 Shock Wave |                - |               - |             - |              - |             - |              - |TM41 Torment |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |TM48 Skill Swap |TM49 Snatch |            - |         - |               - |               - |               - |         - |         - |TM57 Charge Beam |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |           - |TM67 Recycle |               - |               - |TM70 Flash |              - |             - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |TM92 Trick Room |       - |       - |        - |            - |         - |              - |             - |              - |
434 STUNKY        |               - |               - |               - |             - |TM05 Roar |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |TM23 Iron Tail |               - |           - |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |              - |TM35 Flamethrower |TM36 Sludge Bomb |             - |TM38 Fire Blast |             - |              - |TM41 Torment |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |              - |TM49 Snatch |            - |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |TM64 Explosion |TM65 Shadow Claw |TM66 Payback |           - |               - |               - |         - |              - |             - |                - |             - |                - |                - |            - |TM78 Captivate |TM79 Dark Pulse |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |HM01 Cut |       - |        - |            - |HM05 Defog |HM06 Rock Smash |             - |              - |
435 SKUNTANK      |               - |               - |               - |             - |TM05 Roar |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |TM23 Iron Tail |               - |           - |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |               - |TM32 Double Team |           - |              - |TM35 Flamethrower |TM36 Sludge Bomb |             - |TM38 Fire Blast |             - |              - |TM41 Torment |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |              - |TM49 Snatch |            - |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |TM64 Explosion |TM65 Shadow Claw |TM66 Payback |           - |TM68 Giga Impact |               - |         - |              - |             - |                - |             - |                - |                - |            - |TM78 Captivate |TM79 Dark Pulse |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |TM84 Poison Jab |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |HM01 Cut |       - |        - |HM04 Strength |HM05 Defog |HM06 Rock Smash |             - |              - |
436 BRONZOR       |               - |               - |               - |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |              - |TM20 Safeguard |TM21 Frustration |TM22 SolarBeam |             - |               - |           - |TM26 Earthquake |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |              - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |           - |         - |              - |TM48 Skill Swap |          - |            - |         - |               - |               - |               - |         - |         - |TM57 Charge Beam |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |TM66 Payback |TM67 Recycle |               - |TM69 Rock Polish |TM70 Flash |              - |             - |                - |TM74 Gyro Ball |                - |TM76 Stealth Rock |TM77 Psych Up |             - |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |TM91 Flash Cannon |TM92 Trick Room |       - |       - |        - |            - |         - |              - |             - |              - |
437 BRONZONG      |               - |               - |               - |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |              - |TM20 Safeguard |TM21 Frustration |TM22 SolarBeam |             - |               - |           - |TM26 Earthquake |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |TM33 Reflect |              - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |           - |         - |              - |TM48 Skill Swap |          - |            - |         - |               - |               - |               - |         - |         - |TM57 Charge Beam |TM58 Endure |                - |               - |               - |               - |           - |TM64 Explosion |               - |TM66 Payback |TM67 Recycle |TM68 Giga Impact |TM69 Rock Polish |TM70 Flash |              - |             - |                - |TM74 Gyro Ball |                - |TM76 Stealth Rock |TM77 Psych Up |             - |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |TM91 Flash Cannon |TM92 Trick Room |       - |       - |        - |HM04 Strength |         - |HM06 Rock Smash |             - |              - |
438 BONSLY        |               - |               - |               - |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |              - |              - |             - |TM21 Frustration |             - |             - |               - |           - |              - |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |              - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |              - |          - |            - |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |TM64 Explosion |               - |           - |           - |               - |TM69 Rock Polish |         - |              - |             - |                - |             - |                - |TM76 Stealth Rock |TM77 Psych Up |TM78 Captivate |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |        - |            - |         - |              - |             - |              - |
439 MIME JR.      |TM01 Focus Punch |               - |               - |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |              - |TM20 Safeguard |TM21 Frustration |TM22 SolarBeam |             - |TM24 Thunderbolt |TM25 Thunder |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |TM33 Reflect |TM34 Shock Wave |                - |               - |             - |              - |             - |              - |TM41 Torment |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |TM48 Skill Swap |TM49 Snatch |            - |         - |               - |               - |               - |         - |TM56 Fling |TM57 Charge Beam |TM58 Endure |                - |TM60 Drain Punch |               - |               - |           - |             - |               - |           - |TM67 Recycle |               - |               - |TM70 Flash |              - |             - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |TM92 Trick Room |       - |       - |        - |            - |         - |              - |             - |              - |
440 HAPPINY       |               - |               - |TM03 Water Pulse |             - |        - |TM06 Toxic |TM07 Hail |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |TM16 Light Screen |TM17 Protect |TM18 Rain Dance |              - |TM20 Safeguard |TM21 Frustration |TM22 SolarBeam |             - |               - |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |           - |TM34 Shock Wave |TM35 Flamethrower |               - |             - |TM38 Fire Blast |             - |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |               - |               - |               - |         - |TM56 Fling |               - |TM58 Endure |                - |TM60 Drain Punch |               - |               - |           - |             - |               - |           - |TM67 Recycle |               - |               - |TM70 Flash |              - |             - |TM73 Thunder Wave |             - |                - |                - |TM77 Psych Up |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |TM86 Grass Knot |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |        - |            - |         - |              - |             - |              - |
441 CHATOT        |               - |               - |               - |             - |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |             - |               - |           - |              - |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |              - |                - |               - |             - |              - |             - |TM40 Aerial Ace |TM41 Torment |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |TM47 Steel Wing |              - |          - |            - |TM51 Roost |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |           - |           - |               - |               - |         - |              - |             - |                - |             - |                - |                - |            - |TM78 Captivate |              - |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |TM88 Pluck |TM89 U-turn |TM90 Substitute |                - |              - |       - |HM02 Fly |        - |            - |HM05 Defog |              - |             - |              - |
442 SPIRITOMB     |               - |               - |TM03 Water Pulse |TM04 Calm Mind |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |             - |               - |           - |              - |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |               - |TM32 Double Team |           - |TM34 Shock Wave |                - |               - |             - |              - |TM39 Rock Tomb |              - |TM41 Torment |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |              - |TM49 Snatch |            - |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |TM61 Will-O-Wisp |TM62 Silver Wind |TM63 Embargo |             - |               - |           - |           - |TM68 Giga Impact |               - |TM70 Flash |              - |             - |                - |             - |                - |                - |TM77 Psych Up |TM78 Captivate |TM79 Dark Pulse |              - |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |TM85 Dream Eater |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |        - |            - |         - |              - |             - |              - |
443 GIBLE         |               - |TM02 Dragon Claw |               - |             - |TM05 Roar |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |             - |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |           - |              - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |TM59 Dragon Pulse |               - |               - |               - |           - |             - |TM65 Shadow Claw |           - |           - |               - |               - |         - |TM71 Stone Edge |             - |                - |             - |                - |TM76 Stealth Rock |            - |TM78 Captivate |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |HM01 Cut |       - |        - |HM04 Strength |         - |HM06 Rock Smash |             - |HM08 Rock Climb |
444 GABITE        |               - |TM02 Dragon Claw |               - |             - |TM05 Roar |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |TM23 Iron Tail |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |               - |TM32 Double Team |           - |              - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |TM59 Dragon Pulse |               - |               - |               - |           - |             - |TM65 Shadow Claw |           - |           - |               - |               - |         - |TM71 Stone Edge |             - |                - |             - |                - |TM76 Stealth Rock |            - |TM78 Captivate |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |HM01 Cut |       - |        - |HM04 Strength |         - |HM06 Rock Smash |             - |HM08 Rock Climb |
445 GARCHOMP      |               - |TM02 Dragon Claw |               - |             - |TM05 Roar |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |TM23 Iron Tail |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |              - |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |TM40 Aerial Ace |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |               - |               - |TM54 False Swipe |         - |TM56 Fling |               - |TM58 Endure |TM59 Dragon Pulse |               - |               - |               - |           - |             - |TM65 Shadow Claw |           - |           - |TM68 Giga Impact |               - |         - |TM71 Stone Edge |             - |                - |             - |TM75 Swords Dance |TM76 Stealth Rock |            - |TM78 Captivate |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |TM84 Poison Jab |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |HM01 Cut |       - |HM03 Surf |HM04 Strength |         - |HM06 Rock Smash |             - |HM08 Rock Climb |
446 MUNCHLAX      |TM01 Focus Punch |               - |TM03 Water Pulse |             - |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |TM13 Ice Beam |TM14 Blizzard |              - |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |TM22 SolarBeam |             - |TM24 Thunderbolt |TM25 Thunder |TM26 Earthquake |TM27 Return |       - |TM29 Psychic |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |           - |TM34 Shock Wave |TM35 Flamethrower |               - |TM37 Sandstorm |TM38 Fire Blast |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |               - |               - |               - |         - |TM56 Fling |               - |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |           - |TM67 Recycle |               - |               - |         - |              - |             - |                - |             - |                - |                - |            - |TM78 Captivate |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |HM03 Surf |HM04 Strength |         - |HM06 Rock Smash |             - |HM08 Rock Climb |
447 RIOLU         |TM01 Focus Punch |               - |               - |             - |TM05 Roar |TM06 Toxic |        - |TM08 Bulk Up |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |TM23 Iron Tail |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |           - |               - |TM31 Brick Break |TM32 Double Team |           - |              - |                - |               - |             - |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |TM52 Focus Blast |               - |               - |         - |TM56 Fling |               - |TM58 Endure |                - |TM60 Drain Punch |               - |               - |           - |             - |TM65 Shadow Claw |TM66 Payback |           - |               - |               - |         - |              - |             - |                - |             - |TM75 Swords Dance |                - |            - |TM78 Captivate |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |TM84 Poison Jab |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |        - |HM04 Strength |         - |HM06 Rock Smash |             - |              - |
448 LUCARIO       |TM01 Focus Punch |               - |TM03 Water Pulse |TM04 Calm Mind |TM05 Roar |TM06 Toxic |        - |TM08 Bulk Up |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |TM23 Iron Tail |               - |           - |TM26 Earthquake |TM27 Return |TM28 Dig |TM29 Psychic |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |           - |              - |                - |               - |             - |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |TM52 Focus Blast |               - |               - |         - |TM56 Fling |               - |TM58 Endure |TM59 Dragon Pulse |TM60 Drain Punch |               - |               - |           - |             - |TM65 Shadow Claw |TM66 Payback |           - |TM68 Giga Impact |               - |         - |TM71 Stone Edge |             - |                - |             - |TM75 Swords Dance |                - |            - |TM78 Captivate |TM79 Dark Pulse |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |TM84 Poison Jab |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |TM91 Flash Cannon |              - |       - |       - |        - |HM04 Strength |         - |HM06 Rock Smash |             - |HM08 Rock Climb |
449 HIPPOPOTAS    |               - |               - |TM03 Water Pulse |             - |TM05 Roar |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |              - |                - |TM17 Protect |              - |              - |             - |TM21 Frustration |             - |TM23 Iron Tail |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |              - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |           - |           - |               - |               - |         - |              - |             - |                - |             - |                - |TM76 Stealth Rock |            - |TM78 Captivate |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |        - |HM04 Strength |         - |HM06 Rock Smash |             - |              - |
450 HIPPOWDON     |               - |               - |TM03 Water Pulse |             - |TM05 Roar |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |         - |            - |            - |TM15 Hyper Beam |                - |TM17 Protect |              - |              - |             - |TM21 Frustration |             - |TM23 Iron Tail |               - |           - |TM26 Earthquake |TM27 Return |       - |           - |               - |               - |TM32 Double Team |           - |              - |                - |               - |TM37 Sandstorm |              - |TM39 Rock Tomb |              - |           - |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |         - |              - |              - |          - |            - |         - |               - |               - |               - |         - |         - |               - |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |           - |           - |TM68 Giga Impact |               - |         - |TM71 Stone Edge |             - |                - |             - |                - |TM76 Stealth Rock |            - |TM78 Captivate |              - |TM80 Rock Slide |             - |TM82 Sleep Talk |TM83 Natural Gift |              - |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |       - |       - |        - |HM04 Strength |         - |HM06 Rock Smash |             - |              - |
451 SKORUPI       |               - |               - |               - |             - |        - |TM06 Toxic |        - |           - |               - |TM10 Hidden Power |TM11 Sunny Day |TM12 Taunt |            - |            - |              - |                - |TM17 Protect |TM18 Rain Dance |              - |             - |TM21 Frustration |             - |TM23 Iron Tail |               - |           - |              - |TM27 Return |TM28 Dig |           - |TM30 Shadow Ball |TM31 Brick Break |TM32 Double Team |           - |              - |                - |TM36 Sludge Bomb |             - |              - |TM39 Rock Tomb |TM40 Aerial Ace |TM41 Torment |TM42 Facade |TM43 Secret Power |TM44 Rest |TM45 Attract |TM46 Thief |              - |              - |          - |            - |         - |               - |               - |TM54 False Swipe |         - |TM56 Fling |               - |TM58 Endure |                - |               - |               - |               - |           - |             - |               - |TM66 Payback |           - |               - |               - |TM70 Flash |              - |             - |                - |             - |TM75 Swords Dance |                - |            - |TM78 Captivate |TM79 Dark Pulse |              - |TM81 X-Scissor |TM82 Sleep Talk |TM83 Natural Gift |TM84 Poison Jab |               - |              - |TM87 Swagger |         - |          - |TM90 Substitute |                - |              - |HM01 Cut |       - |        - |HM04 Strength |         - |HM06 Rock Smash |             - |              - |
